vn_id,source_id,kind,pdf_page,routing,n_domain_catalogues,domain_catalogues,qa_catalogues
EV-VN-S024-0402,VKM-SRC-024,borehole,120,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S024-0403,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0404,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0405,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0406,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0407,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0408,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0409,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0410,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0411,VKM-SRC-024,borehole,120,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S024-0412,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0413,VKM-SRC-024,borehole,120,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S024-0414,VKM-SRC-024,visual_check,120,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0415,VKM-SRC-024,chronology_event,120,DOMAIN,4,evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0416,VKM-SRC-024,chronology_event,120,DOMAIN,4,evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0417,VKM-SRC-024,conflict_note,120,DOMAIN,1,evidence/mining/chronology_conflicts.csv,
EV-VN-S024-0418,VKM-SRC-024,information_lifecycle,120,DOMAIN,4,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0419,VKM-SRC-024,spatial_entity,120,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0420,VKM-SRC-024,claim,122,UNROUTED,0,,
EV-VN-S024-0421,VKM-SRC-024,parameter,122,DOMAIN,1,evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S024-0422,VKM-SRC-024,engineering_rule,122,DOMAIN,3,catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0423,VKM-SRC-024,mining_geometry,123,DOMAIN,2,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_geometry_catalog.csv,
EV-VN-S024-0424,VKM-SRC-024,mining_geometry,123,DOMAIN,2,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_geometry_catalog.csv,
EV-VN-S024-0425,VKM-SRC-024,visual_check,124,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0426,VKM-SRC-024,engineering_rule,124,DOMAIN,1,catalogues/mathematics/record_to_model_map.csv,
EV-VN-S024-0427,VKM-SRC-024,process_mechanism,124,DOMAIN,5,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S024-0428,VKM-SRC-024,visual_check,125,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0429,VKM-SRC-024,mining_geometry,125,DOMAIN,2,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_geometry_catalog.csv,
EV-VN-S024-0430,VKM-SRC-024,visual_check,126,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0431,VKM-SRC-024,backfill,126,DOMAIN,1,evidence/backfill/backfill_event_catalog.csv,
EV-VN-S024-0432,VKM-SRC-024,backfill,127,DOMAIN,1,evidence/backfill/backfill_event_catalog.csv,
EV-VN-S024-0433,VKM-SRC-024,parameter,127,DOMAIN,1,evidence/backfill/backfill_event_catalog.csv,
EV-VN-S024-0434,VKM-SRC-024,backfill,128,DOMAIN,1,evidence/backfill/backfill_event_catalog.csv,
EV-VN-S024-0435,VKM-SRC-024,process_mechanism,128,DOMAIN,2,catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv,
EV-VN-S024-0436,VKM-SRC-024,engineering_rule,128,DOMAIN,2,catalogues/mathematics/record_to_model_map.csv;evidence/backfill/backfill_event_catalog.csv,
EV-VN-S024-0437,VKM-SRC-024,hydro,129,UNROUTED,0,,
EV-VN-S024-0438,VKM-SRC-024,claim,129,UNROUTED,0,,
EV-VN-S024-0439,VKM-SRC-024,claim,133,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0440,VKM-SRC-024,visual_check,134,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0441,VKM-SRC-024,engineering_rule,136,DOMAIN,1,catalogues/mathematics/record_to_model_map.csv,
EV-VN-S024-0442,VKM-SRC-024,information_lifecycle,135,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S024-0443,VKM-SRC-024,monitoring_observation,139,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S024-0444,VKM-SRC-024,claim,140,UNROUTED,0,,
EV-VN-S024-0445,VKM-SRC-024,chronology_event,140,DOMAIN,1,evidence/mining/mining_chronology_catalog.csv,
EV-VN-S024-0446,VKM-SRC-024,claim,138,UNROUTED,0,,
EV-VN-S024-0447,VKM-SRC-024,process_mechanism,142,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S024-0448,VKM-SRC-024,claim,142,UNROUTED,0,,
EV-VN-S024-0449,VKM-SRC-024,monitoring_observation,150,DOMAIN,4,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S024-0450,VKM-SRC-024,conflict_note,150,DOMAIN,1,evidence/monitoring/monitoring_conflicts.csv,
EV-VN-S024-0451,VKM-SRC-024,information_lifecycle,150,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S024-0452,VKM-SRC-024,formula,151,DOMAIN,2,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv,
EV-VN-S024-0453,VKM-SRC-024,visual_check,151,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0454,VKM-SRC-024,information_lifecycle,152,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S024-0455,VKM-SRC-024,monitoring_observation,154,DOMAIN,4,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv;evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0456,VKM-SRC-024,monitoring_observation,155,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S024-0457,VKM-SRC-024,monitoring_observation,156,DOMAIN,4,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S024-0458,VKM-SRC-024,visual_check,154,QA_ONLY,0,,evidence/qa/evidence_corrections.csv;evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0459,VKM-SRC-024,visual_check,154,QA_ONLY,0,,evidence/qa/evidence_corrections.csv;evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0460,VKM-SRC-024,conflict_note,156,DOMAIN,1,evidence/monitoring/monitoring_conflicts.csv,
EV-VN-S024-0461,VKM-SRC-024,monitoring_observation,157,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0462,VKM-SRC-024,visual_check,157,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0463,VKM-SRC-024,information_lifecycle,154,DOMAIN,3,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,
EV-VN-S024-0464,VKM-SRC-024,open_question,158,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,
EV-VN-S024-0465,VKM-SRC-024,visual_check,108,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S024-0466,VKM-SRC-024,citation,139,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S024-0467,VKM-SRC-024,claim,116,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S024-0468,VKM-SRC-024,lifecycle_stage,119,DOMAIN,2,evidence/lifecycle/lifecycle_stage_record_map.csv;evidence/lifecycle/lifecycle_stages.csv,
EV-VN-S024-0469,VKM-SRC-024,lifecycle_stage,128,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,
EV-VN-S024-0470,VKM-SRC-024,open_question,121,UNROUTED,0,,
EV-VN-S025-0001,VKM-SRC-025,claim,1,UNROUTED,0,,
EV-VN-S025-0002,VKM-SRC-025,claim,2,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0003,VKM-SRC-025,claim,2,UNROUTED,0,,
EV-VN-S025-0004,VKM-SRC-025,claim,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0005,VKM-SRC-025,visual_check,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0006,VKM-SRC-025,parameter,5,DOMAIN,2,evidence/sources/lineage_affected_records.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0007,VKM-SRC-025,claim,5,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0008,VKM-SRC-025,parameter,5,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0009,VKM-SRC-025,chronology_event,5,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/mining/mining_chronology_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0010,VKM-SRC-025,chronology_event,5,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/mining/mining_chronology_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0011,VKM-SRC-025,process_mechanism,5,DOMAIN,2,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0012,VKM-SRC-025,claim,5,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0013,VKM-SRC-025,claim,6,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0014,VKM-SRC-025,process_mechanism,6,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0015,VKM-SRC-025,information_lifecycle,6,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S025-0016,VKM-SRC-025,claim,7,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0017,VKM-SRC-025,claim,7,DOMAIN,4,evidence/geology/geology_evidence.csv;evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv,
EV-VN-S025-0018,VKM-SRC-025,spatial_entity,7,DOMAIN,2,evidence/geology/geology_evidence.csv;evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0019,VKM-SRC-025,spatial_entity,7,DOMAIN,2,evidence/mining/mining_conflicts.csv;evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0020,VKM-SRC-025,parameter,7,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0021,VKM-SRC-025,conflict_note,7,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0022,VKM-SRC-025,claim,8,DOMAIN,6,evidence/coordinates/coordinate_datum_evidence.csv;evidence/geology/geology_evidence.csv;evidence/geology/stratigraphy_conflicts.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0023,VKM-SRC-025,visual_check,8,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0024,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0025,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0026,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0027,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0028,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0029,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0030,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0031,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0032,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0033,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0034,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0035,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0036,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0037,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0038,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0039,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0040,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0041,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0042,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0043,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0044,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0045,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0046,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0047,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0048,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0049,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0050,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0051,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0052,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0053,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0054,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0055,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0056,VKM-SRC-025,borehole,8,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S025-0057,VKM-SRC-025,borehole,8,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S025-0058,VKM-SRC-025,spatial_entity,9,DOMAIN,3,evidence/coordinates/coordinate_datum_evidence.csv;evidence/geology/geology_evidence.csv;evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0059,VKM-SRC-025,spatial_entity,9,DOMAIN,2,evidence/coordinates/coordinate_datum_evidence.csv;evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0060,VKM-SRC-025,visual_check,9,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0061,VKM-SRC-025,open_question,9,DOMAIN,2,evidence/coordinates/coordinate_datum_evidence.csv;evidence/geology/geology_evidence.csv,
EV-VN-S025-0062,VKM-SRC-025,stratigraphic_unit,10,DOMAIN,3,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0063,VKM-SRC-025,parameter,10,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0064,VKM-SRC-025,stratigraphic_unit,10,DOMAIN,5,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0065,VKM-SRC-025,hydro,10,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0066,VKM-SRC-025,stratigraphic_unit,10,DOMAIN,3,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0067,VKM-SRC-025,parameter,10,DOMAIN,1,evidence/geology/stratigraphy_conflicts.csv,
EV-VN-S025-0068,VKM-SRC-025,parameter,10,DOMAIN,1,evidence/geology/stratigraphy_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0069,VKM-SRC-025,process_mechanism,10,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0070,VKM-SRC-025,citation,10,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0071,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,3,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0072,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0073,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0074,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0075,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0076,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0077,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0078,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0079,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0080,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0081,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0082,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0083,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S025-0084,VKM-SRC-025,stratigraphic_unit,11,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
