row_id,citing_source,citing_locator,citation_vn_ids,intext_usage_vn_ids,cited_work_id,cited_work_key,work_group_id,cited_work_full,cited_year,cited_year_variants,cited_type,relation,local_copy_source_id,local_copy_match,external_capture_id,external_capture_match,is_primary,is_primary_basis,external_lookup_needed,lineage_ids,lookup_priority,dependent_claims,dependent_claims_n,dependency_evidence,dependent_kinds,cited_for,intext_cited_for,n_citing_sources,status,scope,scale,confidence,quote_check,notes
CG-01542,VKM-SRC-012,pdf p.122 | ref 42,EV-VN-S012-0659,,CW-1411,malovichko|1995|макросейсмические обследования соликамское землетрясение 5,WG-1411,"Маловичко, А. А. Макросейсмические обследования. Соликамское землетрясение 5 января 1995 года (Ms=4,2) / А. А. Маловичко, Д. А. Маловичко, А. К. Кустов // Землетрясения Северной Евразии в 1995 г. – С. 163-169.",1995,1995,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0149,1,quote:1,claim:1,"cited in text on pp. 31, 32, 33 (§1.4.2 геология/геомеханика/технология целиков) — pp.31-33: macroseismic survey, Solikamsk earthquake 5 Jan 1995 (Ms=4.2)",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01543,VKM-SRC-012,pdf p.122 | ref 43,EV-VN-S012-0660,,CW-1412,sanfirov|2013|малоглубинные геофизические исследования верхнекамском месторождении,WG-1412,"Малоглубинные геофизические исследования на Верхнекамском месторождении калийных солей / И.А. Санфиров, Ю.И. Степанов, К.Б. Фатькин, И.Ю. Герасимова, А.И. Никифорова // Физико-технические проблемы разработки полезных ископаемых, №6, 2013. – с. 71-77.",2013,2013,article,cites;reproduces_data,,,,,Y,research article reporting own results/experiments/observations (by title),Y — [P3] citing source reproduces formula/data/figure from it; original not in corpus,,P3,EV-VN-S012-0178;EV-VN-S012-0358,2,quote:2,seismic:1;claim:1,cited in text on pp. 35 (§1.4.3 геофизика и сохранность ВЗТ) — p.35: shallow seismic at VKM (GI UrO RAN),,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01544,VKM-SRC-012,pdf p.122 | ref 44,EV-VN-S012-0661,,CW-1413,malisheva|1990|обработка интерпретация материалов геофизических исследований,WG-1413,"Малышева, М. Г. Обработка и интерпретация материалов геофизических исследований скважин / М. Г. Малышева, Б. Ю. Вендельштейн, В. П. Тузов. – М.: Недра, 1990. – 312 с.",1990,1990,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01545,VKM-SRC-012,pdf p.122 | ref 45,EV-VN-S012-0662,,CW-1414,ogloblin|1981|маркшейдерское дело учебник вузов специальности,WG-1414,"Маркшейдерское дело : учебник для вузов по специальности «Маркшейдерское дело» / Д. Н. Оглоблин, Г. И. Герасименко, А. Г. Акимов [и др.] – 3-е изд., перераб. и доп. – Москва : Недра, 1981. – 704 с.",1981,1981,book,cites;reproduces_formula,,,,,N,textbook/handbook/review/teaching material: secondary compilation,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S012-0029,1,field:1,formula:1,cited in text on pp. 14 (§1.1 нормативы/размеры целиков) — p.14: pillar size formula (1.1) by Polyakov V.M. (mine surveying textbook),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01546,VKM-SRC-012,pdf p.122 | ref 46,EV-VN-S012-0663,,CW-1415,melnik|2021|геомеханический мониторинг геофизическими методами разработке,WG-1415,"Мельник, В. В. Геомеханический мониторинг геофизическими методами при разработке месторождений полезных ископаемых открытым способом / В. В. Мельник // Проблемы недропользования. – 2021. – № 4 (31). – С. 36-43.",2021,2021,article,cites,,,,,Y,research article reporting own results/experiments/observations (by title),N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 22 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
CG-01547,VKM-SRC-012,pdf p.122 | ref 47,EV-VN-S012-0664,,CW-1416,melnik|2022|решение задач безопасности ведения подземных,WG-1416,"Мельник, В. В. Решение задач безопасности ведения подземных горных работ при отработке угольных лав с использованием современных методов геофизики / В. В. Мельник, Т. Ш. Далатказин, А. Л. Замятин // Проблемы недропользования. – 2022. – № 4 (35). – С. 122-131.",2022,2022,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0053,1,quote:1,claim:1,cited in text on pp. 22 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
CG-01548,VKM-SRC-012,pdf p.122 | ref 48,EV-VN-S012-0665,,CW-1417,NOAUTHOR|2014|методические рекомендации указаниям защите рудников,WG-1417,"Методические рекомендации к «Указаниям по защите рудников от затопления и охране подрабатываемых объектов на Верхнекамском месторождении калийно-магниевых солей» – ГИ УрО РАН, Санкт-Петербург – Пермь, 2014. – 66 с.",2014,2014,normative,cites,,,EXT-SRC-032,EXT-SRC-032(year match; DISCOVERY_ONLY; ; score 0.81),Y,normative/regulatory document: primary for the RULE it states (normative ≠ measurement),N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer) — normative (2014 methodological recommendations to the Указания); not cited in text body,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,NOT_FOUND,some quote_check NOT_FOUND (text layer mismatch; bibliographic line read visually/OCR)
CG-01549,VKM-SRC-012,pdf p.123 | ref 49,EV-VN-S012-0666,,CW-1418,NOAUTHOR|2012|механика горных пород моделирование разрушений,WG-1418,"Оловянный, А. Г. Механика горных пород. Моделирование разрушений / А. Г. Оловянный. - СПб: ООО «КОСТА», 2012. – 280 с.",2012,2012,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0037,1,quote:1,claim:1,cited in text on pp. 16 (§1.2 модели соляных пород (реология)),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01550,VKM-SRC-012,pdf p.123 | ref 50,EV-VN-S012-0667,,CW-1419,oloviannii|2003|некоторые задачи механики массивов горных,WG-1419,"Оловянный, А. Г. Некоторые задачи механики массивов горных пород / А. Г. Оловянный – СПб: Межотраслевой научный центр ВНИМИ, 2003. – 234 с.",2003,2003,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0037,1,quote:1,claim:1,"cited in text on pp. 16, 17 (§1.2 модели соляных пород (реология))",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01551,VKM-SRC-012,pdf p.123 | ref 54,EV-VN-S012-0671,,CW-1420,prostov|2012|прогнозирование устойчивости откосов глинистых уступов,WG-1420,"Простов, С. М. Прогнозирование устойчивости откосов глинистых уступов по данных электрофизического мониторинга / С. М. Простов, Н. А. Смирнова, С. П. Бахаева // Безопасность труда в промышленности. – 2012. – № 3. – С. 43-48.",2012,2012,article,cites,,,,,Y,research article reporting own results/experiments/observations (by title),Y — [P4] dependent records rely on it; not in corpus,,P4,EV-VN-S012-0054,1,quote:1,claim:1,cited in text on pp. 23 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
CG-01552,VKM-SRC-012,pdf p.123 | ref 55,EV-VN-S012-0672,,CW-1421,protosenia|2011|моделирование напряженно деформированного состояния рудного,WG-1421,"Протосеня, А. Г. Моделирование напряженно-деформированного состояния рудного массива в зоне влияния очистных работ / А. Г. Протосеня, К. Г. Синякин // Записки Горного института. – 2011. – Том 189. – С. 240-243.",2011,2011,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 17 (§1.2 модели соляных пород (реология)) — p.17,,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
CG-01553,VKM-SRC-012,pdf p.123 | ref 56,EV-VN-S012-0673,,CW-1422,protosenia|2009|оценка напряженного состояния нетронутого горными,WG-1422,"Протосеня, А. Г. Оценка напряженного состояния нетронутого горными работами неоднородного рудного массива / А. Г. Протосеня, М. Г. Попов // Известия высших учебных заведений. Горный журнал. – 2009. - № 6. – с. 36-40.",2009,2009,article,cites,,,,,N,textbook/handbook/review/teaching material: secondary compilation,N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 17 (§1.2 модели соляных пород (реология)) — p.17: stress state of undisturbed heterogeneous massif,,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
