sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,forecast_horizon_days,observed_next_increment_mm,observed_next_rate_mm_y,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,target_sigma_increment_mm,target_sigma_rate_mm_y
P-V01-W001::C008::C010,P-V01-W001,P-V01,C008,2020-04-21,C010,2020-10-20,train,182,16.28945585,32.69078983083791,15.67612002,31.4599057,1.166009799902014,2.3400279088692892
P-V01-W001::C010::C012,P-V01-W001,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,17.58870285,30.59177959982143,18.45131625,32.09211077,1.1427137656373467,1.987505728090671
P-V01-W001::C012::C014,P-V01-W001,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,13.75903448,29.913615141785716,13.8719425,30.15908928,1.0140992146724133,2.2047603461851124
P-V01-W001::C014::C016,P-V01-W001,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,18.15832603,33.83841113498725,18.59270139,34.64787848,1.0046193518905888,1.872128664683865
P-V01-W001::C016::C018,P-V01-W001,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,16.24642935,38.53252155900974,14.94935795,35.45618827,1.0042073891436614,2.38173213561508
P-V01-W001::C018::C022,P-V01-W001,P-V01,C018,2022-10-18,C022,2023-11-07,train,385,32.50350211,30.8361146640974,34.03869318,32.29255242,1.0023453208319593,0.9509263076204496
P-V01-W001::C022::C024,P-V01-W001,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,15.87235772,30.67396114936508,15.6854821,30.31281661,1.604497211521461,3.10075453178949
P-V01-W001::C024::C027,P-V01-W001,P-V01,C024,2024-05-14,C027,2025-07-22,test,434,38.03556821,32.010348591480415,37.80748465,31.81839578,1.621965622373125,1.3650298238981196
P-V01-W001::C027::C029,P-V01-W001,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,10.05167481,34.96546880335714,9.192180687,31.9756571,1.0751410261818042,3.73995485536099
P-V01-W002::C004::C005,P-V01-W002,P-V01,C004,2019-02-12,C005,2019-05-14,train,91,9.223616403,37.02116363951374,8.359861994,33.55428124,1.0610790932889131,4.258891635426105
P-V01-W002::C005::C007,P-V01-W002,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,17.49073408,36.50566070125714,16.16743929,33.74375544,1.0842258915317422,2.262934325039822
P-V01-W002::C007::C008,P-V01-W002,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,15.98565866,34.75453467598214,16.10166385,35.0067424,1.0932738576093202,2.3768945029274056
P-V01-W002::C008::C010,P-V01-W002,P-V01,C008,2020-04-21,C010,2020-10-20,train,182,17.91480788,35.95265702291209,16.88926626,33.89453022,1.2040013085686498,2.4162718568939523
P-V01-W002::C010::C012,P-V01-W002,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,17.16620368,29.856932829142853,18.79952564,32.69774638,1.1844965381563708,2.0601779074362594
P-V01-W002::C012::C014,P-V01-W002,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,16.8764268,36.691160051785715,15.92334247,34.6190526,1.0563688187717488,2.296658994383222
P-V01-W002::C014::C016,P-V01-W002,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,17.19257049,32.038705976900516,18.55231635,34.57262013,1.0469323228971268,1.950979749684569
P-V01-W002::C016::C018,P-V01-W002,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,16.7251309,39.66788351444805,15.05431055,35.70510993,1.046813144496223,2.4827824742028928
P-V01-W002::C018::C020,P-V01-W002,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,20.11715339,34.989477503321424,19.70642262,34.27509934,1.0477924093325994,1.8224103690891997
P-V01-W002::C020::C022,P-V01-W002,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,14.76035447,30.806968400957143,16.11304913,33.6302354,1.04052937751116,2.171733457919721
P-V01-W002::C022::C024,P-V01-W002,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,17.95035962,34.68978228150794,17.78820841,34.37641864,1.679361436390309,3.245432617151113
P-V01-W002::C024::C029,P-V01-W002,P-V01,C024,2024-05-14,C029,2025-11-04,test,539,52.67611564,35.69564237014843,52.27403101,35.42317222,1.7132320188523833,1.1609610294727886
P-V01-W003::C003::C004,P-V01-W003,P-V01,C003,2018-10-16,C004,2019-02-12,train,119,12.14053668,37.263285902268905,14.87795069,45.66530663,1.0852280475346159,3.330920540857298
P-V01-W003::C004::C005,P-V01-W003,P-V01,C004,2019-02-12,C005,2019-05-14,train,91,11.09619936,44.53721776087912,10.13185681,40.66660108,1.0884186839690486,4.36862554197467
P-V01-W003::C005::C007,P-V01-W003,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,19.08947188,39.84245488097143,17.44357681,36.40723674,1.1085286560351757,2.3136576663819883
P-V01-W003::C007::C008,P-V01-W003,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,15.39000176,33.459512755,15.21153397,33.07150465,1.1156949412633066,2.4256403410501353
P-V01-W003::C008::C009,P-V01-W003,P-V01,C008,2020-04-21,C009,2020-06-02,train,42,3.276391884,28.492907991214285,3.488429312,30.33687633,1.2292024497244205,10.689671303853443
P-V01-W003::C009::C010,P-V01-W003,P-V01,C009,2020-06-02,C010,2020-10-20,train,140,11.23887433,29.32142035023214,10.65037805,27.7860756,1.3228426979581682,3.451202110208721
P-V01-W003::C010::C012,P-V01-W003,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,13.56273819,23.589476780464285,14.69628695,25.56104195,1.2070637060103584,2.0994286600965877
P-V01-W003::C012::C014,P-V01-W003,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,10.68200114,23.223814978482142,10.12402684,22.01071907,1.0807182160689044,2.3495971929712343
P-V01-W003::C014::C016,P-V01-W003,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,10.08777718,18.798778647933673,10.97295086,20.44831786,1.0707592746265322,1.9953817604966373
P-V01-W003::C016::C018,P-V01-W003,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,9.123787354,21.639372279535714,7.440444492,17.64689838,1.070942422702767,2.540011168131076
P-V01-W003::C018::C020,P-V01-W003,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,9.713969224,16.895367900314287,9.652680969,16.78877011,1.0756555257324691,1.8708722893989729
P-V01-W003::C020::C022,P-V01-W003,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,4.673284024,9.753811370091428,6.447637928,13.45714145,1.0729749061658718,2.2394519112976266
P-V01-W003::C022::C027,P-V01-W003,P-V01,C022,2023-11-07,C027,2025-07-22,test,623,21.02674249,12.327476235108346,20.72020479,12.14776051,1.0832072212225825,0.6350584872416505
P-V01-W003::C027::C029,P-V01-W003,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,3.672594969,12.77538392787857,3.331211033,11.58785552,1.1317584841751378,3.9369027270949433
P-V01-W004::C003::C004,P-V01-W004,P-V01,C003,2018-10-16,C004,2019-02-12,train,119,16.15182455,49.57524299905462,18.36095331,56.35578316,1.092235153906715,3.352427646759896
P-V01-W004::C004::C005,P-V01-W004,P-V01,C004,2019-02-12,C005,2019-05-14,train,91,13.95066678,55.99429715818681,12.81861868,51.45055464,1.0947895607198175,4.394196561021026
P-V01-W004::C005::C007,P-V01-W004,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,22.72846319,47.43754960084285,21.08398815,44.00529528,1.1137826398266808,2.3246234811239725
P-V01-W004::C007::C008,P-V01-W004,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,19.26593273,41.88620196209821,19.12736463,41.58494007,1.120142293474481,2.4353093612592507
P-V01-W004::C008::C009,P-V01-W004,P-V01,C008,2020-04-21,C009,2020-06-02,train,42,3.797734102,33.02672335132143,4.189567931,36.43427826,1.233877269569554,10.730325540720942
P-V01-W004::C009::C010,P-V01-W004,P-V01,C009,2020-06-02,C010,2020-10-20,train,140,12.14884451,31.695467551982144,11.83061782,30.86523685,1.3261004211123368,3.459701277223436
P-V01-W004::C010::C012,P-V01-W004,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,17.43132308,30.318051214142855,17.9715561,31.25767079,1.210348658171993,2.105142130463431
P-V01-W004::C012::C014,P-V01-W004,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,10.42958887,22.675043659330356,11.01927386,23.95708201,1.085444259058716,2.359872116792834
P-V01-W004::C014::C016,P-V01-W004,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,12.39775163,23.10346317784439,12.59959889,23.47960967,1.0750104120901904,2.0033038419180715
P-V01-W004::C016::C018,P-V01-W004,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,9.930128566,23.551814667087665,8.085536614,19.17689771,1.0753480413643621,2.5504602084956707
P-V01-W004::C018::C020,P-V01-W004,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,12.72342474,22.12967088707143,12.65254308,22.00638743,1.0820391601401753,1.8819752535295193
P-V01-W004::C020::C022,P-V01-W004,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,6.817499172,14.229094700417141,8.56299615,17.87219625,1.0815782995992775,2.257408422449349
P-V01-W004::C022::C024,P-V01-W004,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,10.74110498,20.757611608174603,10.11701836,19.55153946,1.735179308904315,3.353302870779371
P-V01-W004::C024::C027,P-V01-W004,P-V01,C024,2024-05-14,C027,2025-07-22,test,434,16.76512402,14.109358406232717,17.3129939,14.57044015,1.7413904766616732,1.4655365705084706
P-V01-W004::C027::C029,P-V01-W004,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,3.666767881,12.75511398605,3.408009214,11.85500348,1.1350831645190023,3.9484678651482437
P-V01-W005::C003::C005,P-V01-W005,P-V01,C003,2018-10-16,C005,2019-05-14,train,210,40.77420235,70.91798765875001,41.78590676,72.67763069,1.1068777903807347,1.9251767282693493
P-V01-W005::C005::C007,P-V01-W005,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,32.50376211,67.83999491815713,31.60659329,65.96747542,1.1096612393762837,2.3160215296125006
P-V01-W005::C007::C008,P-V01-W005,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,29.11197981,63.29256324763393,27.84545952,60.53901244,1.1145407834388537,2.4231310782800075
P-V01-W005::C008::C009,P-V01-W005,P-V01,C008,2020-04-21,C009,2020-06-02,train,42,5.454234552,47.432361193285715,6.207105897,53.97965307,1.226985138846701,10.670388618184704
P-V01-W005::C009::C010,P-V01-W005,P-V01,C009,2020-06-02,C010,2020-10-20,train,140,19.63727164,51.232239046500005,19.19086073,50.06758488,1.3139771326652465,3.428072483614152
P-V01-W005::C010::C012,P-V01-W005,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,21.85236534,38.00750685921428,22.09043028,38.4215698,1.1993956317624497,2.086091688101118
P-V01-W005::C012::C014,P-V01-W005,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,15.72784996,34.19403093982143,17.25362805,37.51123599,1.0789403650280913,2.3457319543244664
P-V01-W005::C014::C016,P-V01-W005,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,16.83822694,31.37837953997449,16.54564967,30.83315583,1.0669823608852973,1.9883434046599737
P-V01-W005::C016::C018,P-V01-W005,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,13.82365905,32.7863082338474,12.0815288,28.65440516,1.067669466361557,2.532248523302329
P-V01-W005::C018::C020,P-V01-W005,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,15.5162837,26.987250578214287,15.38906682,26.76598407,1.078983697001969,1.8766609301427106
P-V01-W005::C020::C022,P-V01-W005,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,12.72148603,26.55155869975714,14.16173444,29.55756287,1.0832786528409413,2.2609573025723075
P-V01-W005::C022::C024,P-V01-W005,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,13.46048441,26.012920268531744,12.84834815,24.82994265,1.730445798698952,3.3441551744698
P-V01-W005::C024::C027,P-V01-W005,P-V01,C024,2024-05-14,C027,2025-07-22,test,434,29.55477248,24.872996885529954,29.59160377,24.90399373,1.7340410888126445,1.4593514002046506
P-V01-W005::C027::C029,P-V01-W005,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,6.353717554,22.101860348557143,7.16529397,24.92498688,1.125163681070516,3.9139622334381516
P-V01-W006::C003::C005,P-V01-W006,P-V01,C003,2018-10-16,C005,2019-05-14,train,210,20.10666698,34.97123864021428,21.25664114,36.97137226,1.088332566176226,1.8929212847422214
P-V01-W006::C005::C007,P-V01-W006,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,19.46779475,40.63206875678571,19.04381416,39.7471607,1.0904232561838763,2.2758691104066333
P-V01-W006::C007::C008,P-V01-W006,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,16.88355932,36.706666914464286,15.97071529,34.72204619,1.0943021258494325,2.3791300682530077
P-V01-W006::C008::C009,P-V01-W006,P-V01,C008,2020-04-21,C009,2020-06-02,train,42,3.566443469,31.01532088219643,4.134926153,35.95908994,1.203826019207657,10.46898698846659
P-V01-W006::C009::C010,P-V01-W006,P-V01,C009,2020-06-02,C010,2020-10-20,train,140,15.40074528,40.179444382285716,14.5930085,38.07211681,1.2840948717558567,3.3501117993487615
P-V01-W006::C010::C012,P-V01-W006,P-V01,C010,2020-10-20,C012,2021-05-18,train,210,20.42000653,35.516225643249996,20.37755952,35.44239816,1.17163420386246,2.037806633146493
P-V01-W006::C012::C014,P-V01-W006,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,17.63612233,38.34281952995536,18.3685798,39.93526056,1.0563627780627765,2.296645861234697
P-V01-W006::C014::C018,P-V01-W006,P-V01,C014,2021-11-02,C018,2022-10-18,train,350,35.35360671,36.89401385950715,33.81917901,35.29272895,1.0440087540062952,1.0894977068594267
P-V01-W006::C018::C020,P-V01-W006,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,19.50410288,33.923207509142856,19.43148148,33.79689815,1.0592471320214754,1.842333404623066
P-V01-W006::C020::C022,P-V01-W006,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,16.29358806,34.00704593665714,18.10851376,37.79505515,1.067607258495079,2.228248863801872
P-V01-W006::C022::C024,P-V01-W006,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,17.73495846,34.27351099214286,17.39062504,33.608073,1.6986450724506796,3.2826990090614325
P-V01-W006::C024::C027,P-V01-W006,P-V01,C024,2024-05-14,C027,2025-07-22,test,434,42.71681387,35.950037479303,42.59816692,35.85018541,1.7002739333613783,1.4309333045166899
P-V01-W006::C027::C029,P-V01-W006,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,10.50940957,36.55773186135715,10.70403045,37.23473449,1.0992509954568004,3.823823105624727
P-V01-W007::C003::C004,P-V01-W007,P-V01,C003,2018-10-16,C004,2019-02-12,train,119,25.05444426,76.90030055432773,27.06028837,83.05689351,1.0437825779494392,3.203710811731367
P-V01-W007::C004::C005,P-V01-W007,P-V01,C004,2019-02-12,C005,2019-05-14,train,91,19.88258072,79.80343525252746,18.38328469,73.78565639,1.043115285889663,4.186789650232961
P-V01-W007::C005::C007,P-V01-W007,P-V01,C005,2019-05-14,C007,2019-11-05,train,175,32.92869655,68.72689379935714,33.30733462,69.51716554,1.0548863937714772,2.201698601857326
P-V01-W007::C007::C008,P-V01-W007,P-V01,C007,2019-11-05,C008,2020-04-21,train,168,30.31225909,65.90209900370536,28.59359411,62.1655372,1.0579040761075396,2.299996808323088
P-V01-W007::C008::C009,P-V01-W007,P-V01,C008,2020-04-21,C009,2020-06-02,train,42,4.714300941,40.997581397625005,6.490676554,56.44570503,1.1625278618124835,10.109840512547848
P-V01-W007::C009::C012,P-V01-W007,P-V01,C009,2020-06-02,C012,2021-05-18,train,350,45.79415749,47.78947435206429,44.59012231,46.53297764,1.150932507229441,1.2010802807587238
P-V01-W007::C012::C014,P-V01-W007,P-V01,C012,2021-05-18,C014,2021-11-02,train,168,19.73533706,42.90673726883928,20.08534617,43.66769457,1.0158087553018698,2.2084770706786183
P-V01-W007::C014::C016,P-V01-W007,P-V01,C014,2021-11-02,C016,2022-05-17,train,196,20.37494315,37.969122375191326,20.07705186,37.41399588,1.0056799312460498,1.8741050759572433
P-V01-W007::C016::C018,P-V01-W007,P-V01,C016,2022-05-17,C018,2022-10-18,train,154,15.76986377,37.4022255973539,14.71885704,34.90949697,1.0070571472402836,2.388491058633205
P-V01-W007::C018::C020,P-V01-W007,P-V01,C018,2022-10-18,C020,2023-05-16,train,210,20.1464739,35.0404742475,19.90958076,34.62844939,1.021782037506487,1.7771709009487826
P-V01-W007::C020::C022,P-V01-W007,P-V01,C020,2023-05-16,C022,2023-11-07,train,175,13.47769006,28.129864539514287,15.36856208,32.07638457,1.034705371000059,2.1595779243301236
P-V01-W007::C022::C024,P-V01-W007,P-V01,C022,2023-11-07,C024,2024-05-14,validation,189,14.0195369,27.093311390079368,13.2249963,25.55783014,1.6381166272461412,3.165725386781233
P-V01-W007::C024::C027,P-V01-W007,P-V01,C024,2024-05-14,C027,2025-07-22,test,434,25.32981995,21.317319669902076,25.83403437,21.74166141,1.63779801724656,1.3783542069108434
P-V01-W007::C027::C029,P-V01-W007,P-V01,C027,2025-07-22,C029,2025-11-04,test,105,5.037108758,17.52194260818571,5.506065496,19.15324212,1.0546015230330719,3.668506726550757
P-V02-W001::C005::C006,P-V02-W001,P-V02,C005,2019-05-14,C006,2019-08-27,train,105,21.9858212,76.47924946,20.37372948,70.87147327,1.3741888387338612,4.78021403188136
P-V02-W001::C006::C007,P-V02-W001,P-V02,C006,2019-08-27,C007,2019-11-05,train,70,11.51171686,60.0664940445,12.19583617,63.6361309,0.9958417141576965,5.196159801372838
P-V02-W001::C007::C008,P-V02-W001,P-V02,C007,2019-11-05,C008,2020-04-21,train,168,25.98703384,56.498595893214286,25.71738041,55.91234044,1.0548323157079915,2.293318472097285
P-V02-W001::C008::C010,P-V02-W001,P-V02,C008,2020-04-21,C010,2020-10-20,train,182,24.58457048,49.33799103197803,25.78385342,51.74479374,1.5943213801857992,3.199592769850897
P-V02-W001::C010::C011,P-V02-W001,P-V02,C010,2020-10-20,C011,2021-01-26,train,98,10.16664089,37.89148556196429,10.4309113,38.87643217,1.5967219972403828,5.951048056041325
P-V02-W001::C011::C012,P-V02-W001,P-V02,C011,2021-01-26,C012,2021-05-18,train,112,12.91634348,42.12227192919643,12.29903586,40.10913257,1.069038617418763,3.4863067411803854
P-V02-W001::C012::C014,P-V02-W001,P-V02,C012,2021-05-18,C014,2021-11-02,train,168,18.08405214,39.316666929374996,18.51951651,40.26341313,1.5265475755487468,3.318877987911784
P-V02-W001::C014::C016,P-V02-W001,P-V02,C014,2021-11-02,C016,2022-05-17,train,196,18.73106147,34.90571531590561,16.67878759,31.08126106,1.5207905507041986,2.834024227779125
P-V02-W001::C016::C018,P-V02-W001,P-V02,C016,2022-05-17,C018,2022-10-18,train,154,10.06020191,23.860316543035715,13.39967888,31.78073189,1.0470932153461443,2.4834467331505143
P-V02-W001::C018::C020,P-V02-W001,P-V02,C018,2022-10-18,C020,2023-05-16,train,210,18.19007417,31.63773614567857,15.57170082,27.08363679,1.1424851391181605,1.9871080812519437
P-V02-W001::C020::C022,P-V02-W001,P-V02,C020,2023-05-16,C022,2023-11-07,train,175,12.79006574,26.694694351628566,13.68124391,28.55471051,1.1149341416082925,2.327026829842451
P-V02-W001::C022::C024,P-V02-W001,P-V02,C022,2023-11-07,C024,2024-05-14,validation,189,9.441850772,18.246751293507938,10.92445516,21.1119431,1.0306426719222959,1.9917578620085639
P-V02-W001::C024::C027,P-V02-W001,P-V02,C024,2024-05-14,C027,2025-07-22,test,434,27.28989484,22.966898825599078,25.49998996,21.46053302,1.4492528612071498,1.2196765151057867
P-V02-W001::C027::C029,P-V02-W001,P-V02,C027,2025-07-22,C029,2025-11-04,test,105,6.379342857,22.19099979542143,5.555528975,19.32530436,1.6246882490397183,5.651594123445306
P-V02-W002::C005::C006,P-V02-W002,P-V02,C005,2019-05-14,C006,2019-08-27,train,105,21.01547108,73.10381725685714,19.52718342,67.92670232,1.3497169155057684,4.695086698937923
P-V02-W002::C006::C007,P-V02-W002,P-V02,C006,2019-08-27,C007,2019-11-05,train,70,11.52698507,60.14616138310715,12.52288061,65.34260203,1.015404558677111,5.298235929383068
P-V02-W002::C007::C008,P-V02-W002,P-V02,C007,2019-11-05,C008,2020-04-21,train,168,28.83824922,62.697443616696425,28.54218105,62.0537597,1.0762704143840547,2.3399271955581904
P-V02-W002::C008::C010,P-V02-W002,P-V02,C008,2020-04-21,C010,2020-10-20,train,182,26.84121413,53.86677725814561,27.81927328,55.82961299,1.6335477666350757,3.2783149547442934
P-V02-W002::C010::C011,P-V02-W002,P-V02,C010,2020-10-20,C011,2021-01-26,train,98,12.80669257,47.731065930535706,13.31488741,49.62512884,1.6348417922305853,6.093122087879809
P-V02-W002::C011::C016,P-V02-W002,P-V02,C011,2021-01-26,C016,2022-05-17,train,476,58.64461204,44.99988350338235,56.45664776,43.32098864,1.080754369980568,0.8292973395701732
P-V02-W002::C016::C018,P-V02-W002,P-V02,C016,2022-05-17,C018,2022-10-18,train,154,12.51832343,29.690374239009742,15.7912167,37.45286948,1.0692779204597012,2.536063379531856
P-V02-W002::C018::C020,P-V02-W002,P-V02,C018,2022-10-18,C020,2023-05-16,train,210,23.87420988,41.52407218414285,20.73486566,36.06385563,1.1920412121074362,2.0733002510582907
P-V02-W002::C020::C022,P-V02-W002,P-V02,C020,2023-05-16,C022,2023-11-07,train,175,13.85632255,28.9201246365,15.45687006,32.26069593,1.162037686862277,2.4253386578654097
