sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-H07-W001::C020::C022,P-H07-W001,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,243.5302095,258.1673285,14.637118999999984,30.549758369999967,0.8505999359,0.9229906829,1.2551621615047566,2.619702739940642,0.9381350247166492
P-H07-W001::C022::C024,P-H07-W001,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,258.1673285,277.321245,19.15391649999998,37.01570371230155,0.9229906829,0.88018174,1.2753947217036912,2.464750910594038,1.0597985172730828
P-H07-W001::C024::C027,P-H07-W001,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,277.321245,317.2531165,39.9318715,33.606258215149765,0.88018174,0.719675309,1.1369487437055696,0.9568445360333163,3.3162507299828876
P-H07-W001::C027::C029,P-H07-W001,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,317.2531165,328.7252656,11.472149100000024,39.90669008357151,0.719675309,0.715113407,1.0145539587697605,3.529198413720524,0.5169127308075147
P-H07-W002::C005::C007,P-H07-W002,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,167.1999725,198.6997156,31.49974309999999,65.74446381299998,1.150397261,0.703638088,1.3485252748838628,2.814564895150462,0.8127310383314987
P-H07-W002::C007::C008,P-H07-W002,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,198.6997156,223.4358264,24.736110800000006,53.77895517678572,0.703638088,0.7247411837,1.0101268941252741,2.1961240957098593,1.3349211840954012
P-H07-W002::C008::C012,P-H07-W002,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,223.4358264,,,,0.7247411837,,,,
P-H07-W002::C012::C014,P-H07-W002,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,274.3176284,290.1155992,15.79797080000003,34.34648115892864,0.7419866076,0.7137772998,1.0295737756797887,2.2384036998038264,1.2849687002123917
P-H07-W002::C014::C016,P-H07-W002,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,290.1155992,311.212651,21.097051799999974,39.314786581377504,0.7137772998,0.7421759922,1.029710268525974,1.9188860998934285,1.7485215339137896
P-H07-W002::C016::C018,P-H07-W002,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,311.212651,324.534308,13.321657000000016,31.595683241883155,0.7421759922,1.028881531,1.268630130586121,3.008877631146628,0.7111485481219019
P-H07-W002::C018::C020,P-H07-W002,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,324.534308,341.5874926,17.05318460000001,29.660360357857158,1.028881531,0.8698657011,1.3473171648810456,2.3433694974895327,1.1724324599373257
P-H07-W002::C020::C022,P-H07-W002,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,341.5874926,352.4058658,10.818373199999996,22.579490350285706,0.8698657011,0.9445879079,1.2840999391406782,2.680100015835044,0.8963288524825916
P-H07-W002::C022::C024,P-H07-W002,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,352.4058658,364.1492169,11.743351099999984,22.694492006746,0.9445879079,0.9004425527,1.3050069373240094,2.5219776923682247,1.0122479302994882
P-H07-W002::C024::C027,P-H07-W002,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,364.1492169,390.2519943,26.10277739999998,21.967832823387077,0.9004425527,0.7345741401,1.162065384570312,0.9779824463463281,3.3162507299828876
P-H07-W002::C027::C029,P-H07-W002,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,390.2519943,398.9892856,8.737291300000038,30.393291879285847,0.7345741401,0.7296222545,1.0353491206184111,3.6015358695797586,0.4963567017423588
P-H07-W003::C005::C007,P-H07-W003,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,260.6606147,261.3609351,0.7003204000000096,1.4616687205714485,1.168810881,0.7208738591,1.3732363220792416,2.866140380796817,0.7837444225424415
P-H07-W003::C007::C008,P-H07-W003,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,261.3609351,261.6585714,0.29763630000002195,0.6470932058036192,0.7208738591,0.7412810614,1.0340003543152378,2.248027556033575,1.2739902905586462
P-H07-W003::C008::C012,P-H07-W003,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,261.6585714,,,,0.7412810614,,,,
P-H07-W003::C012::C014,P-H07-W003,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,265.7787769,264.9520373,-0.8267396000000531,-1.7974204696429725,0.7560551864,0.7344501984,1.0540571800486622,2.291633244123654,1.225968047848462
P-H07-W003::C014::C016,P-H07-W003,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,264.9520373,267.9880154,3.0359781000000226,5.657607148086777,0.7344501984,0.7542487143,1.05276218442391,1.9618438156164952,1.672786517507307
P-H07-W003::C016::C018,P-H07-W003,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,267.9880154,269.5591271,1.5711117000000172,3.726289275487054,0.7542487143,1.048451293,1.2915654210362613,3.063274480736977,0.6861160096446627
P-H07-W003::C018::C020,P-H07-W003,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,269.5591271,271.7156775,2.1565504000000146,3.750857302857168,1.048451293,0.8869836505,1.3733135512502883,2.3885846409246083,1.1284650378394245
P-H07-W003::C020::C022,P-H07-W003,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,271.7156775,270.9611055,-0.7545720000000529,-1.5748995600001103,0.8869836505,0.9647251696,1.3105093090528028,2.7352201436087786,0.8605672346824615
P-H07-W003::C022::C024,P-H07-W003,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,270.9611055,271.9147935,0.9536879999999996,1.8430399047619042,0.9647251696,0.9184738222,1.3320243297051393,2.5741898752635035,0.9716016046690057
P-H07-W003::C024::C027,P-H07-W003,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,271.9147935,274.489154,2.5743605000000116,2.1665556972926363,0.9184738222,0.7479405496,1.1844869048675157,0.9968521705135026,3.3162507299828876
P-H07-W003::C027::C029,P-H07-W003,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,274.489154,277.1862106,2.6970565999999963,9.381904029999987,0.7479405496,0.7420876668,1.0536171842527142,3.66508263379337,0.4792938290639914
P-H07-W004::C005::C007,P-H07-W004,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,218.0376417,232.4981939,14.460552199999995,30.18123823457142,1.170344729,0.7235009796,1.3759216737082975,2.8717450932683177,0.7806881794059434
P-H07-W004::C007::C008,P-H07-W004,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,232.4981939,245.7755697,13.277375800000016,28.866437565178604,0.7235009796,0.744021206,1.037796329951043,2.2562804137774912,1.264687517916204
P-H07-W004::C008::C012,P-H07-W004,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,245.7755697,,,,0.744021206,,,,
P-H07-W004::C012::C014,P-H07-W004,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,280.1889029,292.8048369,12.615933999999982,27.42839222321425,0.7579387984,0.7389587375,1.0585514809623715,2.3014043358422986,1.215579941521494
P-H07-W004::C014::C016,P-H07-W004,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,292.8048369,311.4835083,18.678671399999985,34.80808535127548,0.7389587375,0.7551761935,1.056575174304575,1.9689494000752348,1.6607347314784018
P-H07-W004::C016::C018,P-H07-W004,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,311.4835083,324.0445259,12.561017600000014,29.791634275324707,0.7551761935,1.051312461,1.2944299802936525,3.070068508456212,0.6830826354635718
P-H07-W004::C018::C020,P-H07-W004,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,324.0445259,341.6372162,17.592690300000015,30.598714914642883,1.051312461,0.8886752471,1.376590565659275,2.3942843052716674,1.1230987442053901
P-H07-W004::C020::C022,P-H07-W004,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,341.6372162,354.6238413,12.98662509999997,27.104941815857078,0.8886752471,0.9674736355,1.3136776355696373,2.7418328936674863,0.856421209873333
P-H07-W004::C022::C024,P-H07-W004,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,354.6238413,371.2740004,16.650159099999996,32.1770931813492,0.9674736355,0.9202831914,1.3352626662050264,2.580448089054952,0.9668945793626977
P-H07-W004::C024::C027,P-H07-W004,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,371.2740004,407.6376861,36.36368570000002,30.603309221025363,0.9202831914,0.749345955,1.1867773643983235,0.9987797980333818,3.3162507299828876
P-H07-W004::C027::C029,P-H07-W004,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,407.6376861,418.2081455,10.570459400000004,36.7700980557143,0.749345955,0.7429618071,1.0552305942703517,3.6706949957832946,0.4778293031162983
P-H07-W005::C005::C007,P-H07-W005,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,32.90762217,32.8180904,-0.08953177000000068,-0.18686559424285856,1.160694279,0.7190293533,1.3653623768840075,2.84970633232505,0.7928100816692325
P-H07-W005::C007::C008,P-H07-W005,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,32.8180904,34.81435972,1.9962693199999961,4.340103387678563,0.7190293533,0.7405433512,1.0321858679102047,2.244082668179775,1.2784733395060468
P-H07-W005::C008::C012,P-H07-W005,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,34.81435972,,,,0.7405433512,,,,
P-H07-W005::C012::C014,P-H07-W005,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,38.55443451,36.12253502,-2.4318994899999993,-5.287210051919641,0.7532707011,0.7387430197,1.0550630304826154,2.2938200707367575,1.223631594676425
P-H07-W005::C014::C016,P-H07-W005,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,36.12253502,40.1605285,4.037993479999997,7.524883258010199,0.7387430197,0.7485541433,1.0517007913884402,1.9598658880338153,1.6761646263711023
P-H07-W005::C016::C018,P-H07-W005,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,40.1605285,40.28690852,0.12638001999999915,0.2997422227597383,0.7485541433,1.045728395,1.286033118376379,3.050153223941379,0.6920318228956005
P-H07-W005::C018::C020,P-H07-W005,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,40.28690852,42.30519393,2.0182854100000043,3.510374980964293,1.045728395,0.8807313551,1.3671999107539317,2.377951273347017,1.1385798052922094
P-H07-W005::C020::C022,P-H07-W005,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,42.30519393,40.82243355,-1.482760380000002,-3.094732735971433,0.8807313551,0.9610098136,1.3035442384866687,2.7206830463271756,0.8697881335379618
P-H07-W005::C022::C024,P-H07-W005,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,40.82243355,43.49261971,2.67018616,5.160240713968254,0.9610098136,0.9120219444,1.3248863682983019,2.5603954815923533,0.982099013536742
P-H07-W005::C024::C027,P-H07-W005,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,43.49261971,44.7064407,1.213820990000002,1.0215394391647483,0.9120219444,0.7434555249,1.1766520915595617,0.9902584710648155,3.3162507299828876
P-H07-W006::C012::C014,P-H07-W006,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,78.22427984,84.68440444,6.4601246,14.045003036607142,0.7380512243,0.7271958181,1.0361145532965248,2.2526240511402125,1.2687964228636461
P-H07-W006::C014::C016,P-H07-W006,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,84.68440444,96.98558199,12.301177550000006,22.92349540886481,0.7271958181,0.7312347569,1.0312701040759062,1.9217928852741057,1.7432361224884623
P-H07-W006::C016::C018,P-H07-W006,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,96.98558199,104.4787014,7.493119410000006,17.771830288977288,0.7312347569,1.026041869,1.2599468983412019,2.9882831468774285,0.7209844332817483
P-H07-W006::C018::C020,P-H07-W006,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,104.4787014,116.1570547,11.678353299999998,20.311993061071426,1.026041869,0.8584884315,1.3378207293805635,2.3268524828869084,1.1891364109734144
P-H07-W006::C020::C022,P-H07-W006,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,116.1570547,125.2293384,9.0722837,18.93515212242857,0.8584884315,0.9395589348,1.2727031778784246,2.656313346971969,0.9124535604264276
P-H07-W006::C022::C024,P-H07-W006,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,125.2293384,136.4830847,11.253746300000003,21.748311301984135,0.9395589348,0.8887620074,1.2933170136359409,2.4993864509551713,1.0306294700865186
P-H07-W006::C024::C027,P-H07-W006,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,136.4830847,159.3418026,22.858717899999988,19.237665237269574,0.8887620074,0.7266190615,1.147986570623898,0.9661338592635456,3.3162507299828876
P-H07-W006::C027::C029,P-H07-W006,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,159.3418026,165.6404364,6.298633800000005,21.9102475757143,0.7266190615,0.723751696,1.025569002065691,3.5675150286142245,0.505868638978785
P-H07-W007::C005::C007,P-H07-W007,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,23.87351242,28.72582692,4.8523144999999985,10.127473549285712,1.120142432,0.6841694348,1.3125573829290003,2.7394947663703846,0.8578837250459943
P-H07-W007::C007::C008,P-H07-W007,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,28.72582692,34.63998761,5.914160689999999,12.858019000133927,0.6841694348,0.716893739,0.9909714670624737,2.154478144908146,1.3870278877598754
P-H07-W007::C008::C012,P-H07-W007,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,34.63998761,,,,0.716893739,,,,
P-H07-W007::C012::C014,P-H07-W007,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,48.19425283,51.44822778,3.25397495,7.074490181473214,0.7217568932,0.7130588397,1.0145865767671218,2.2058199235963767,1.323211506771177
P-H07-W007::C014::C020,P-H07-W007,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,censored_access,False,access,51.44822778,,,,0.7130588397,,,,
P-H07-W007::C020::C022,P-H07-W007,P-H07,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,68.37398878,73.72480917,5.3508203899999955,11.167926556842847,0.8351872852,0.9164802312,1.2399491181254783,2.5879509451161766,0.9612963627719933
P-H07-W007::C022::C024,P-H07-W007,P-H07,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,73.72480917,81.30958885,7.584779679999997,14.65788771492063,0.9164802312,0.8643637348,1.2597859660346318,2.4345863708685145,1.0862230292871935
P-H07-W007::C024::C027,P-H07-W007,P-H07,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,81.30958885,93.25460933,11.945020479999997,10.052808134377877,0.8643637348,0.7089569164,1.117919753537257,0.940829930828302,3.3162507299828876
P-H07-W007::C027::C029,P-H07-W007,P-H07,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,93.25460933,97.62892313,4.37431380000001,15.216363004285752,0.7089569164,0.7071166344,1.0013160559766232,3.4831494232901106,0.5306707712212186
P-V01-W001::C003::C004,P-V01-W001,P-V01,C003,2018-10-16,C004,2019-02-12,focused,train,119,observed,True,,56.46211625,65.07064123,8.608524980000006,26.422384444915984,0.7371197884,0.6995209179,1.0162062276086088,3.119069954907936,0.6617883969816447
P-V01-W001::C004::C005,P-V01-W001,P-V01,C004,2019-02-12,C005,2019-05-14,full,train,91,observed,True,,65.07064123,73.6916678,8.621026569999998,34.60252697464285,0.6995209179,0.7371532778,1.016230519887561,4.07888128998826,0.3869788655120857
P-V01-W001::C005::C007,P-V01-W001,P-V01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,73.6916678,91.02342633,17.331758530000002,36.17385601761429,0.7371532778,0.7385155054,1.0434558479818403,2.177841419859241,1.3574282163072198
P-V01-W001::C007::C008,P-V01-W001,P-V01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,91.02342633,106.1685174,15.145091069999992,32.92705067450891,0.7385155054,0.7530124719,1.0547193629364948,2.2930729006699684,1.2244291356970178
P-V01-W001::C008::C010,P-V01-W001,P-V01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,106.1685174,122.4579733,16.289455900000007,32.690789931181335,0.7530124719,0.8902533744,1.166009799902014,2.3400279088692892,1.175783346715424
P-V01-W001::C010::C012,P-V01-W001,P-V01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,122.4579733,140.0466761,17.588702800000007,30.591779512857155,0.8902533744,0.7164102732,1.1427137656373467,1.987505728090671,1.629868630281373
P-V01-W001::C012::C014,P-V01-W001,P-V01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,140.0466761,153.8057106,13.759034499999984,29.913615185267822,0.7164102732,0.7177419715,1.0140992146724133,2.2047603461851124,1.3244836467813832
P-V01-W001::C014::C016,P-V01-W001,P-V01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,153.8057106,171.9640366,18.158325999999988,33.83841107908161,0.7177419715,0.7029270976,1.0046193518905888,1.872128664683865,1.8369527822908605
P-V01-W001::C016::C018,P-V01-W001,P-V01,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,171.9640366,188.210466,16.24642940000001,38.53252167759743,0.7029270976,0.7171652361,1.0042073891436614,2.38173213561508,1.1349678150609912
P-V01-W001::C018::C022,P-V01-W001,P-V01,C018,2022-10-18,C020,2023-05-16,full,train,210,censored_weather,False,weather,188.210466,,,,0.7171652361,,,,
P-V01-W001::C022::C024,P-V01-W001,P-V01,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,220.7139681,236.5863258,15.87235770000001,30.673961110714302,0.7002643546,1.443620842,1.604497211521461,3.10075453178949,0.6696295415331446
P-V01-W001::C024::C027,P-V01-W001,P-V01,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,236.5863258,274.621894,38.0355682,32.01034858306452,1.443620842,0.7394128378,1.621965622373125,1.3650298238981196,3.3162507299828876
P-V01-W001::C027::C029,P-V01-W001,P-V01,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,274.621894,284.6735688,10.0516748,34.965468768571434,0.7394128378,0.7805106543,1.0751410261818042,3.73995485536099,0.4602954259397239
P-V01-W002::C004::C005,P-V01-W002,P-V01,C004,2019-02-12,C005,2019-05-14,full,train,91,observed,True,,59.7319662,68.95558261,9.223616409999991,37.021163667609855,0.7343308884,0.7659288404,1.0610790932889131,4.258891635426105,0.35495737112664416
P-V01-W002::C005::C007,P-V01-W002,P-V01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,68.95558261,86.44631668,17.490734070000002,36.505660680385716,0.7659288404,0.7673974168,1.0842258915317422,2.262934325039822,1.2572611011993846
