row_id,category,crs_kind_schema,vertical_kind_schema,axes_schema,system_as_printed,what_is_stated,what_is_unknown,values_as_printed,key_finding_ru,source_id,pdf_page,locator,vn_id,record_kind,status,evidence_type,scope,spatial_level,extraction_method,quote_check,confidence,relevance_to_skru1_world,notes
CDE-0312,MAP_SCALE_ORIENTATION,,,,1:100,"поперечный разрез камер двух пластов (А-А, 1:100) | СКРУ-2 (per title block) | typical panel | АБ and Кр2 (Кр.II) | 5.5 (5500 мм) | 7.0 (7000 мм) | chambers of АБ and Кр2 drawn co-axially (one above the other); one Кр2 chamber drawn dashed (planned/not yet mined) | layered salt interlayers drawn between АБ and Кр2 without dimensions",,,,VKM-SRC-023,37,"rendered p.37; Рис. 10, разрез А-А (1:100), media/image12.png",EV-VN-S023-0182,mining_geometry,FACT,DESIGN_VALUE,SKRU2,panel,VISUAL_READ,NOT_FOUND,MEDIUM,LOW-MEDIUM,Design/course-project values for СКРУ-2; differ from text §2.4 (6-8 / 8-10 м). Heights not dimensioned in A-A. | keyword sweep hit
CDE-0313,MAP_SCALE_ORIENTATION,,,,1:200,"panel layout two-seam (АБ + Кр2), chambers perpendicular to panel drifts | СКРУ-2 (per title block) | typical panel | АБ, Кр2 | 5.5 (plan dims '5.5 7.0 5.5 7.0') | 7.0 | 200 (200000 мм per wing, two wings on either side of the выемочный штрек) | 50000–100000 мм between mining fronts in АБ and Кр2 (as dimensioned) | выемочный штрек пл.АБ 3100 (h) x 9000 (w) мм; выемочный штрек пл.Кр2 3700 x 10000 мм; конвейерный штрек ~3100 x 6000 мм; вентиляционный штрек 3100 x 5500 мм (reading of small digits MEDIUM) | 310000 мм dimension on each side of axis | комбайн 'Урал-20Р', бункер-перегружатель, самоходный вагон, вентиляционная перемычка, рудоспускная скважина, конвейер, вентилятор | свежая/отработан",,,,VKM-SRC-023,37,"rendered p.37; Рис. 10, 'Схема отработки панели' + разрез В-В (1:200), media/ima",EV-VN-S023-0183,mining_geometry,FACT,DESIGN_VALUE,SKRU2,panel,VISUAL_READ,NOT_FOUND,MEDIUM,LOW-MEDIUM,Design/teaching drawing; values for a typical СКРУ-2 panel. Small digits read at native resolution x2 zoom; 3100/3700 heights MEDIUM confidence. | keyword sweep hit
CDE-0314,MAP_SCALE_ORIENTATION,MAP_ONLY,DEPTH_BELOW_SURFACE/COLLAR,,north arrow,"Рис. 11 | UNCLEAR_MINE_ATTRIBUTION |  | caption 'Вертикальные шахтные стволы' |  | Three shaft cross-sections at M 1:50: 'Сечение ствола № 1' (north arrow, angle 21°22'), 'Сечение ствола №2' (северная клеть, южная клеть, ходовое отделение, вентиляционное отделение ствола), 'Сечение ствола №2-бис'; no mine name, no depths, no coordinates | Mine of these shafts not stated; same drafting style as Fig.10 (СКРУ-2 title block) -> probably also СКРУ-2 design drawings; cannot be attributed to SKRU-1. No use for 3D geometry beyond existence of shafts No.1, No.2, No.2-бис.",координатная сетка/координаты отсутствуют,,,VKM-SRC-023,38,rendered p.38; Рис. 11 (media image13.png),EV-VN-S023-0189,visual_check,FACT,DESIGN_VALUE,UNSTATED,site,VISUAL_READ,EXACT,HIGH,LOW,Viewed media/image13.png at native resolution. | keyword sweep hit
CDE-0315,GEOREFERENCING,,,,georef,"mine-survey GIS of workings (extraction polygons per seam: otrpol_ab, otrpol_kr2, otrpol_ks, otrpol_vk, otrpol_vs; zone_pol; geological anomalies AZOLIN_KR2 lines, AZOPOL_KR2 polygons) + Excel 'Параметры_шахтного_поля_СКРУ1_на_...' + subsidence 'ОСЕДАНИЯ_2022_СКРУ1' | mining 1934-1991+ (per Fig.17) | cumulative mine survey records | compiled by enterprise; re-georeferenced by author in QGIS 3.30 | 2026 thesis | enterprise-internal; local CS without public transformation keys | file name of Excel truncated ('..._на_...') — probably 'на <date>'; date not visible | enterprise (Уралкалий СКРУ-1 services, not named) | MapInfo TAB + Excel",система координат не названа,,,VKM-SRC-023,40,"Рис.12 (image14.png), rendered p.40",EV-VN-S023-0206,information_lifecycle,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,NOT_FOUND,HIGH,HIGH,"Seam layer codes: ab=АБ, kr2=КрII, ks=? (possibly КС/carnallite seam?), vk=Вк (В carnallite?), vs=ВС? (В sylvinite?) — decoding not given in source (UNKNOWN). | keyword sweep hit"
CDE-0316,GEOREFERENCING,,,,georef,Рис.12 / Рис.13 | LABEL_ERROR |  | text cites 'Рисунок 12а/12б' |  | Рис.12 is a file listing; the raster (a) and georeferenced polygons (b) are in Рис.13 | Figure cross-reference error in text: 12а/12б should be 13а/13б,,,,VKM-SRC-023,40,"Рис.12 vs Рис.13 references, rendered pp.40-41",EV-VN-S023-0208,visual_check,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,EXACT,HIGH,HIGH, | keyword sweep hit
CDE-0317,MAP_SCALE_ORIENTATION,,,,scale bar,"Рис.13а raster mine-field layout | VISUAL_NOT_CHECKABLE |  |  |  | block numbers partly readable (e.g. '2 ОП','3 ОП','4 ОП','6 ОП', '1..8 западный блок'); most small digits illegible at 1157x649 px | Layout origin/author of raster frame not stated (source unattributed); no scale bar/coordinates legible",масштаб отсутствует,,,VKM-SRC-023,41,Рис.13 (image15.png),EV-VN-S023-0210,visual_check,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,EXACT,MEDIUM,HIGH, | keyword sweep hit
CDE-0318,LOCAL_MINE_GRID,LOCAL_MINE_GRID,,,xcoord; ycoord,"table schema Centoids_zone_pol | One row per undermined zone: class_id, rudnik, panel, blok, name, caption, xcoord, ycoord (zone centroid coordinates in local CS).",,,,VKM-SRC-023,41,"§3.1.2 table 1 'Centoids_zone_pol', rendered p.41",EV-VN-S023-0212,claim,FACT,DESCRIPTIVE,SKRU1,mine_field,DOCX_TEXT,EXACT,HIGH,HIGH, | keyword sweep hit
CDE-0319,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 138 | panel —, blok 60 | xcoord=24700,24467; ycoord=41936,96624 (local mine CS, axes orientation not stated) |  | КрII 0.36 | 92280000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0213,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0320,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 209 | panel —, blok 28 | xcoord=23312,60481; ycoord=41892,59055 (local mine CS, axes orientation not stated) |  | КрII | 92280000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0214,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0321,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 146 | panel —, blok 58 | xcoord=24643,84888; ycoord=42252,19899 (local mine CS, axes orientation not stated) |  | КрII 0.34 | 92280000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0215,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0322,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 4 | panel 1 ВП, blok — | xcoord=27226,78022; ycoord=40430,63224 (local mine CS, axes orientation not stated) |  | Вк: 0.3, Кр-2: 0.22 | 92292000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0216,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0323,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 3 | panel 1 ВП, blok — | xcoord=26977,16358; ycoord=40429,96277 (local mine CS, axes orientation not stated) |  | Вк: 0.27, Кр-2: 0.23 | 92292000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0217,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0324,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 2 | panel 1 ВП, blok — | xcoord=26666,67746; ycoord=40429,58647 (local mine CS, axes orientation not stated) |  | Вк: 0.26, Кр-2: 0.24 | 92292000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0218,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0325,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 1 | panel 1 ВП, blok — | xcoord=26336,50615; ycoord=40428,85001 (local mine CS, axes orientation not stated) |  | Вк: 0.27, Кр-2: 0.22 | 92292000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0219,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
CDE-0326,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,unknown,xcoord; ycoord,"undermined zone centroid | 5 | panel 1 ВП, blok — | xcoord=27398,72564; ycoord=40429,90029 (local mine CS, axes orientation not stated) |  | Вк: 0.3, Кр-2: 0.23 | 92292000",ориентация (север) не указана,,,VKM-SRC-023,42,"Рис.14 'Centoids_zone_pol' (image16.png), rendered p.42",EV-VN-S023-0220,spatial_entity,FACT,DESCRIPTIVE,SKRU1,block,VISUAL_READ,NOT_FOUND,HIGH,HIGH,caption encodes seam and pillar loading C per seam. Note: existing records call 'name' a block number for 1 ВП rows; in the table 'blok' is blank for 1 ВП rows and 4/3/2/1/5 are in 'name'. | keyword sweep hit
