event_id,event,event_type_source,event_type_vkm,event_subtype_note,event_class,event_class_note,date_start_as_printed,date_end_as_printed,date_start_iso,date_start_precision,date_end_iso,date_end_precision,date_qualifier,planned_or_actual,object,spatial_entity_ids,mine_attribution_scope,mines_named_in_text,seams_named,relevance,skru1_relevance,visual_recheck,conflict_ids,part,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
CHR-0207,state of mined-out space of seam АБ on СКРУ-3 eastern flank mapped as of 2004-01-01,survey,SURVEY_OF_WORKINGS,,INFORMATION,,2004-01-01,,2004-01-01,day,,,,STATE_SNAPSHOT,"СКРУ-3, выработанное пространство пласта АБ",MINE:SKRU3,СКРУ-3,СКРУ-3,АБ,INFORMATION,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-011,pdf p.35 (printed 68-69); Рис. 1.63 легенда 3,EV-VN-S011-0649,,FACT,DESCRIPTIVE,SKRU3,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_85,
CHR-0208,Инструкция по наблюдениям за сдвижением земной поверхности… на калийных рудниках согласована Госгортехнадзором России (№ АС-04-35/336),normative,NORMATIVE_IN_FORCE,,INFORMATION,,2004-04-26,,2004-04-26,day,,,,N/A,нормативный документ наблюдений,VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,,,VKM-SRC-034,pdf p.5 (printed 43); Библиографический список,EV-VN-S034-0052,,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,NOT_FOUND,
CHR-0209,"Аварийное затопление БКПРУ-1 (выработки под городской застройкой Березников) -> потребность в InSAR-мониторинге; начало работ ГИ УрО РАН + ТУ Клаусталь (проф. Барях А.А., проф. В. Буш)",flooding,FLOODING,,PHYSICAL,,2006,2007,2006,year,2007,year,,ACTUAL,БКПРУ-1 / г. Березники,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-001,pdf p.7; Состояние изученности вопроса,EV-VN-S001-0015,,FACT,LITERATURE_CITED,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_79,"The abstract gives '2006-07' for the rise of interest in Russia; exact flooding date is not stated in this text (known elsewhere as Oct 2006). OCR 'БКПРУ-!' = БКПРУ-1 (visually 'БКПРУ-1' per text). Scope BKPRU1, not SKRU1."
CHR-0210,Flooding of BKPRU-1 mine under Berezniki (largest accident in world practice),flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,"рудник БКПРУ-1, г. Березники (население ~150 тыс.)",MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-003,pdf p.31 (printed 31); §2.1; ссылка [7],EV-VN-S003-0103,,FACT,LITERATURE_CITED,BKPRU1,FIELD,HIGH,TEXT_LAYER,EXACT,
CHR-0211,Flooding of BKPRU-1 mine due to loss of integrity of water-protective stratum,flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,рудник БКПРУ-1 (под г. Березники),MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-004,"pdf p.2 (printed 40); Введение; cited [Барях, Красноштейн, Санфиров, 2009]",EV-VN-S004-0010,,FACT,LITERATURE_CITED,BKPRU1,FIELD,HIGH,TEXT_LAYER,EXACT,
CHR-0212,Accident and flooding of mine БКПРУ-1,flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,БКПРУ-1 (Berezniki),MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-011,pdf p.3 (printed 5); Предисловие,EV-VN-S011-0007,,FACT,DESCRIPTIVE,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,Neighbouring mine; not SKRU-1.
CHR-0213,Затопление БКПРУ-1,shaft,FLOODING,запись EV-VN-S011-2707 разделена на части (a–f) без изменения дат,PHYSICAL,,2006,,2006,year,,,,ACTUAL,БКПРУ-1,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,В (карналлит),MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,f,VKM-SRC-011,pdf p.147 (printed 292-293); Прилож. 2 «История открытия и освоения месторождения»,EV-VN-S011-2707,,FACT,DESCRIPTIVE,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_86,
CHR-0214,Emergency flooding of a potash mine at VKM (Berezniki; BKPRU-1 by context),flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,калийный рудник в г. Березники,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-017,pdf p.1 (printed 80); Введение; [3],EV-VN-S017-0004,,FACT,LITERATURE_CITED,BKPRU1,FIELD,HIGH,TEXT_LAYER,EXACT,Mine not named in this article ('рудник'); BKPRU-1 identification from VKM-SRC-004 p.2.
CHR-0215,Catastrophic collapse at БКРУ-1 mine leading to its complete flooding,flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,"БКРУ-1 (= БКПРУ-1), Березники",MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-04,,VKM-SRC-018,pdf p.4; p.4,EV-VN-S018-0026,EV-GEO-0272,FACT,DESCRIPTIVE,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0216,БКПРУ-1 flooded,flooding,FLOODING,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,БКПРУ-1,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-01,,VKM-SRC-021,pdf p.2 (printed 59); введение,EV-VN-S021-0011,EV-GEO-0355;EV-MIN-0287,FACT,DESCRIPTIVE,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0217,Приостановка работ на руднике СКРУ-2 из-за водопритока (по тексту: 2006 и 2014),flooding,WATER_INFLOW,искажённая хронология во введении (CC-01),PHYSICAL,,2006,2014,2006,year,2014,year,,ACTUAL,СКРУ-2,MINE:SKRU2,СКРУ-2,СКРУ-2,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-01,,VKM-SRC-023,pdf p.10 (printed 10); rendered p.10; Введение,EV-VN-S023-0025,,FACT,LITERATURE_CITED,SKRU2,NOT_APPLICABLE,LOW,DOCX_TEXT,EXACT,"2006 is most likely the БКПРУ-1 flooding year misattributed by sentence structure; СКРУ-2 inrush/flooding 2014. Neighbouring mine of СКРУ-1 — relevant for regional hydro context, not SKRU-1 data."
CHR-0218,"Water inrush into BKPRU-1 through breach of the water-protective pillar (водоупорный целик); mine stopped, liquidation began",flooding,WATER_INFLOW,,PHYSICAL,,2006,,2006,year,,,,ACTUAL,БКПРУ-1 (Первый Березниковский рудник),MINE:BKPRU1,другой объект ВКМ,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-025,pdf p.5 (printed 5); Введение,EV-VN-S025-0010,,FACT,DESCRIPTIVE,OTHER_VKM_SITE,NOT_APPLICABLE,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_73,
CHR-0219,"Brine inflow with continuously increasing rate detected at БКПРУ-1 (west part of mine field, north of borehole 17), leading to flooding of the mine",flooding,WATER_INFLOW,начало аварийного притока (затем затопление),PHYSICAL,,2006-10,,2006-10,month,,,,ACTUAL,рудник БКПРУ-1,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-03,,VKM-SRC-014,pdf p.10 (printed 10); §1.1 (cont. p.11),EV-VN-S014-0031,EV-GEO-0281,FACT,DESCRIPTIVE,BKPRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,NOT_FOUND,
CHR-0220,BKPRU-1 accident: end of October 2006 increased brine inflow into workings of 4th western panel (4 ЗП); mine flooded,flooding,WATER_INFLOW,рост притока (затем затопление),PHYSICAL,,2006-10,,2006-10,month,,,,ACTUAL,"БКПРУ-1, 4 ЗП",MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-03,,VKM-SRC-040,pdf p.36 (printed 36); §1.3,EV-VN-S040-0099,,FACT,LITERATURE_CITED,BKPRU1,FIELD,HIGH,TEXT_LAYER,EXACT,
CHR-0221,"BKPRU-1 emergency inflow: 17 Oct 2006 at brine collector, 4-5 western panels near exploration borehole No.17, 300-400 m3/h, two pump stations flooded; 18-20 Oct extra pumps 600-650 m3/h coped; 28 Oct brine on 6th western panel, inflow 1200 m3/h; pumping stopped, mining stopped, flooding uncontrolled",flooding,WATER_INFLOW,аварийный приток (затем затопление),PHYSICAL,,2006-10-17,2006-10-28,2006-10-17,day,2006-10-28,day,,ACTUAL,БКПРУ-1,MINE:BKPRU1,другой объект ВКМ,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-03,,VKM-SRC-025,pdf p.19 (printed 19); §1.3 (pp.19-20),EV-VN-S025-0142,,FACT,DESCRIPTIVE,OTHER_VKM_SITE,NOT_APPLICABLE,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_64,Mine located within urban area (Березники).
CHR-0222,аварийный водоприток в рудник БКПРУ-1 (начало аварии и затопления),accident,WATER_INFLOW,,PHYSICAL,,2006-10-17,,2006-10-17,day,,,,ACTUAL,рудник БКПРУ-1,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-03,,VKM-SRC-038,pdf p.1 (printed 240); вводный абзац,EV-VN-S038-0002,EV-MON-0200,FACT,DESCRIPTIVE,BKPRU1,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text layer is cp1251 mojibake (decoded as Latin-1); quote given after in-memory cp1251 repair and checked against the rendered page.
CHR-0223,Начало исследований применимости радарной интерферометрии в ПНИПУ,monitoring_campaign,MONITORING_CAMPAIGN,,INFORMATION,,2007,,2007,year,,,,ACTUAL,"ПНИПУ, каф. МДГиГИС",,общий метод,,,INFORMATION,GENERAL_OR_UNSTATED,,,,VKM-SRC-001,pdf p.3; Актуальность проблемы,EV-VN-S001-0005,,FACT,DESCRIPTIVE,GENERAL_METHOD,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,Also: SAR-based subsidence monitoring 'начал свое развитие более чем 17 лет назад' (i.e. relative to 2012).
CHR-0224,Gremyachinskoe potash deposit (Volgograd oblast): additional exploration (доразведка) completed 2007; mine to reach design capacity 7.3 Mt/yr sylvinite ore by 2016 (plan),survey,EXPLORATION_DRILLING,,PHYSICAL,,2007,2016 (planned),2007,year,2016,year,end:PLANNED;AS_PRINTED_WITH_QUALIFIER,ACTUAL (доразведка) + PLANNED (ввод),Gremyachinskoe deposit / GOK (EuroChem),AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-014,"pdf p.253 (printed 253); §8.9.2, рис. 8.40",EV-VN-S014-1220,,FACT,LITERATURE_CITED,OTHER_POTASH_SITE,NOT_APPLICABLE,MEDIUM,TEXT_LAYER,EXACT,"Refs [27],[28] (Galurgia 2010 design explanatory note 12.193-ПЗ.ОТР)."
CHR-0225,"extension of surface control network: theodolite traverses tied to state triangulation points «Полигон», «Высота 129,2», «Курмоярский», «Поперечный»; heights by levelling class IV from ground benchmarks (ОАО «Волгоградпроект»)",survey,MONITORING_CAMPAIGN,,INFORMATION,,2007,,2007,year,,,,ACTUAL,"surface geodetic control, Gremyachinsk",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.24 (printed 24); §5.1.2,EV-VN-S024-0053,,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_75,
CHR-0226,Esterhazy mine: long-term (>20 yr) water inflow; January 2007 sharp inflow increase with risk of irreversible flooding; inflow reduced from 88 to 22 (as printed 'л/мин'),hydro_change,WATER_INFLOW,,PHYSICAL,,2007-01,,2007-01,month,,,,ACTUAL,"Esterhazy mine (K1+K2), Saskatchewan, Canada",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-014,"pdf p.218 (printed 218); §8, «Эстерхези», рис. 8.13",EV-VN-S014-1143,,FACT,LITERATURE_CITED,OTHER_POTASH_SITE,FIELD,MEDIUM,TEXT_LAYER,EXACT,"No explicit ref on the text sentence; Fig 8.13 cites [9] (Van Sambeek 1993, IMC K2 mine flooding). Inflow unit 'л/мин' as printed looks implausibly small for a mine-threatening inflow — possible unit error (UNIT_DOUBT); not verified against other sources."
CHR-0227,Surface sinkhole formed over presumed inrush location end of July 2007; actively growing; 300x200 m by Nov 2007,accident,COLLAPSE,провал над местом прорыва,PHYSICAL,,2007-07,2007-11,2007-07,month,2007-11,month,,ACTUAL,БКПРУ-1 (Березники),MINE:BKPRU1,другой объект ВКМ,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-04,,VKM-SRC-025,pdf p.20 (printed 20); §1.3,EV-VN-S025-0147,,FACT,DESCRIPTIVE,OTHER_VKM_SITE,NOT_APPLICABLE,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_80,
CHR-0228,Провал №1 над затопленным БКПРУ-1,accident,COLLAPSE,запись EV-VN-S040-0103 разделена (a–d),PHYSICAL,,2007-07-28,,2007-07-28,day,,,,ACTUAL,БКПРУ-1 шахтное поле / г. Березники,MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,CC-04,a,VKM-SRC-040,pdf p.36 (printed 36); §1.3,EV-VN-S040-0103,,FACT,LITERATURE_CITED,BKPRU1,FIELD,HIGH,TEXT_LAYER,EXACT,Post-flooding surface response over years; analogue for long-term post-flooding subsidence (not SKRU-1).
CHR-0229,"First exploration stage completed; ГКЗ Роснедра approved sylvinite reserves as of 01.08.2007 (B+C1 387264 тыс. т, C2 759384 тыс. т; p.109)",publication,PUBLICATION,,INFORMATION,,2007-11,,2007-11,month,,,,STATE_SNAPSHOT,"Гремячинское месторождение, участок первоочередной отработки",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.108 (printed 108); Прил.1 §1.8,EV-VN-S024-0345,,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,"Information lifecycle: reserve state date 01.08.2007, approval Nov 2007."
CHR-0230,normative document «Указания по защите рудников…» (2008) — its geological part based on the regional-thrust concept,normative,NORMATIVE_IN_FORCE,,INFORMATION,,2008,,2008,year,,,,N/A,ВКМС mines (flooding protection),VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,CC-07,,VKM-SRC-011,pdf p.24 (printed 46-47); §1.3.3,EV-VN-S011-0382,,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,important for information lifecycle: hazard-zone definitions (РФСД etc.) in the normative rest on a contested hypothesis
CHR-0231,Методические рекомендации к «Указаниям по защите рудников от затопления и охране подрабатываемых объектов в условиях ВКМКС»,normative,NORMATIVE_IN_FORCE,,INFORMATION,,2008,,2008,year,,,,N/A,"ВКМКС, все рудники",VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,CC-07,,VKM-SRC-011,pdf p.128 (printed 255); стр. 255; Рис. 4.2 ('Методические рекомендации к [291]'),EV-VN-S011-2074,,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0232,"20 shaft axis points and construction-grid benchmarks established; planimetry by polygonometry 1st rank, heights by levelling class IV (ООО «Технопроект НВТИСИЗ»)",survey,MONITORING_CAMPAIGN,,INFORMATION,,2008,,2008,year,,,,ACTUAL,"shaft axes / construction grid, Gremyachinsk",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.25 (printed 25); §5.1.2,EV-VN-S024-0055,,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_70,
CHR-0233,"Second exploration stage: additional exploration of the whole license area (96,9 км2)",survey,EXPLORATION_DRILLING,,PHYSICAL,,2008,2009,2008,year,2009,year,,ACTUAL,"Гремячинское месторождение, лицензионный участок",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.109 (printed 109); Прил.1 §1.8,EV-VN-S024-0346,,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0234,"редакция «Указаний по защите рудников от затопления и охране подрабатываемых объектов в условиях ВКМ калийных солей» (технологический регламент), СПб, 2008 — действовавшая на момент статьи 2011 г.",normative,NORMATIVE_IN_FORCE,,INFORMATION,,2008,"(заменена ред. 2014, введ. 30.03.2017 — по VKM-SRC-031/032)",2008,year,2014,year,end:AS_PRINTED_WITH_QUALIFIER,N/A,ВКМКС,VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,CC-07,,VKM-SRC-033,pdf p.5 (printed 11); Список литературы [1],EV-VN-S033-0029,,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,NOT_FOUND,
CHR-0235,"July 2008: sump-cleaning working driven at shaft No.5 SKRU-2, water column from sump drained into the mine; detailed inspection (July 2008) found dissolution of salt layers behind concrete lining from sump up to ~10-12 m height (horizontal lenses up to 8-10 m deep, ~400 m3), lining thickness 150-440 mm; lining failure (falls, cracks, new zakoly) on south wall at marks 194.8-202.8 m",survey,OTHER,растворение/осушение зумпфа ствола №5 (гидро),PHYSICAL,,2008-07,,2008-07,month,,,,ACTUAL,ствол № 5 СКРУ-2,MINE:SKRU2,СКРУ-2,СКРУ-2,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-040,pdf p.26 (printed 26); §1.2.2,EV-VN-S040-0076,,FACT,LITERATURE_CITED,SKRU2,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,cited_ref [51]
