row_id,category,variable,variable_as_recorded,symbol,material_lithology,unit_seam,value_as_printed,value_point,value_min,value_max,unit_as_printed,multi_value,test_method,n_samples,conditions,scale,scale_prev_release,site_scope,site_as_printed,source_id,pdf_page,printed_page,locator,vn_ids,prev_parameter_ids,prev_evidence_ids,origin,extraction_method,visual_confirmation,quote_check,status,evidence_type,original_or_cited,confidence,transfer_status_SKRU1,status_if_used_for_SKRU1,law_id,notes
MR-MECH-0642,strength,tensile_strength,tensile_strength,σр,карналлит,V,"0,34",0.34,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0060,EV-RMR-0060,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0643,strength,ucs,ucs,σсж,каменная соль,MPS,"23,45",23.45,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0066,EV-RMR-0066,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0644,strength,tensile_strength,tensile_strength,σр,каменная соль,MPS,"0,99",0.99,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0067,EV-RMR-0067,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0645,strength,ucs,ucs,σсж,сильвинит,V,"22,69",22.69,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0073,EV-RMR-0073,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0646,strength,tensile_strength,tensile_strength,σр,сильвинит,V,"0,91",0.91,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0074,EV-RMR-0074,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0647,strength,ucs,ucs,σсж,каменная соль,MPS,"23,8",23.8,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0080,EV-RMR-0080,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0648,strength,tensile_strength,tensile_strength,σр,каменная соль,MPS,"1,21",1.21,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0081,EV-RMR-0081,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0649,strength,ucs,ucs,σсж,сильвинит,B,"20,93",20.93,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0087,EV-RMR-0087,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0650,strength,tensile_strength,tensile_strength,σр,сильвинит,B,"1,1",1.1,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0088,EV-RMR-0088,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0651,strength,ucs,ucs,σсж,сильвинит,AB,"24,36",24.36,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0094,EV-RMR-0094,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0652,strength,tensile_strength,tensile_strength,σр,сильвинит,AB,"1,22",1.22,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0095,EV-RMR-0095,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0653,strength,ucs,ucs,σсж,каменная соль,MPS,"23,88",23.88,,,МПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0101,EV-RMR-0101,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
