scenario_id,latent_world_id,dynamic_mechanism,experiment_role,observation_condition,missingness_mechanism,measurement_error_mechanism,base_seed,latent_seed,generator_seed,numeric_constraint_id,empirical_profile,empirical_period,nominal_interval_years,readable_min_magnitude_mm,reference_upper_mm,reference_floor_mm,structural_shape,temporal_parameters_json,process_motivation,observation_modality,pseudo_transition,numeric_scale_constrained,temporal_law_empirically_identified
V2-W083-O1,V2-W083,logarithmic_decay,development,ordinary_independent,independent,ordinary_noise,130363,1349571118,2466337888,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.29369889832376067,""events"":[[0.29969293735893887,0.05955977116223208,0.45],[0.7214946852443196,0.07742770251090171,0.4]],""onset"":0.6596592200989746,""power"":1.8741154081270097,""steepness"":7.440331673078537,""tau"":0.33242079814526904}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W083-O2,V2-W083,logarithmic_decay,development,long_gap_gross,long_gap,gross_error,130363,1349571118,247528253,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.29369889832376067,""events"":[[0.29969293735893887,0.05955977116223208,0.45],[0.7214946852443196,0.07742770251090171,0.4]],""onset"":0.6596592200989746,""power"":1.8741154081270097,""steepness"":7.440331673078537,""tau"":0.33242079814526904}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W083-O3,V2-W083,logarithmic_decay,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,1349571118,731969035,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.29369889832376067,""events"":[[0.29969293735893887,0.05955977116223208,0.45],[0.7214946852443196,0.07742770251090171,0.4]],""onset"":0.6596592200989746,""power"":1.8741154081270097,""steepness"":7.440331673078537,""tau"":0.33242079814526904}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W083-O4,V2-W083,logarithmic_decay,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,1349571118,2036036836,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.29369889832376067,""events"":[[0.29969293735893887,0.05955977116223208,0.45],[0.7214946852443196,0.07742770251090171,0.4]],""onset"":0.6596592200989746,""power"":1.8741154081270097,""steepness"":7.440331673078537,""tau"":0.33242079814526904}",decay_model_misspecification_control_not_empirically_fitted,synthetic_reflector_contamination,False,True,False
V2-W083-O5,V2-W083,logarithmic_decay,development,state_dependent_ordinary,state_dependent,ordinary_noise,130363,1349571118,3388840763,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.29369889832376067,""events"":[[0.29969293735893887,0.05955977116223208,0.45],[0.7214946852443196,0.07742770251090171,0.4]],""onset"":0.6596592200989746,""power"":1.8741154081270097,""steepness"":7.440331673078537,""tau"":0.33242079814526904}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W084-O1,V2-W084,logarithmic_decay,development,ordinary_independent,independent,ordinary_noise,130363,3842804921,46694312,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.33720330881838984,""events"":[[0.32859334224682435,0.030273480953838094,0.45],[0.6538310142975768,0.039355525239989524,0.4]],""onset"":0.5094821017238608,""power"":2.6061264395484725,""steepness"":13.281318927468789,""tau"":0.18535665086086034}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W084-O2,V2-W084,logarithmic_decay,development,long_gap_gross,long_gap,gross_error,130363,3842804921,3926991911,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.33720330881838984,""events"":[[0.32859334224682435,0.030273480953838094,0.45],[0.6538310142975768,0.039355525239989524,0.4]],""onset"":0.5094821017238608,""power"":2.6061264395484725,""steepness"":13.281318927468789,""tau"":0.18535665086086034}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W084-O3,V2-W084,logarithmic_decay,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,3842804921,945896507,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.33720330881838984,""events"":[[0.32859334224682435,0.030273480953838094,0.45],[0.6538310142975768,0.039355525239989524,0.4]],""onset"":0.5094821017238608,""power"":2.6061264395484725,""steepness"":13.281318927468789,""tau"":0.18535665086086034}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W084-O4,V2-W084,logarithmic_decay,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,3842804921,2818206897,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.33720330881838984,""events"":[[0.32859334224682435,0.030273480953838094,0.45],[0.6538310142975768,0.039355525239989524,0.4]],""onset"":0.5094821017238608,""power"":2.6061264395484725,""steepness"":13.281318927468789,""tau"":0.18535665086086034}",decay_model_misspecification_control_not_empirically_fitted,synthetic_reflector_contamination,False,True,False
V2-W084-O5,V2-W084,logarithmic_decay,development,state_dependent_ordinary,state_dependent,ordinary_noise,130363,3842804921,2159449296,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.33720330881838984,""events"":[[0.32859334224682435,0.030273480953838094,0.45],[0.6538310142975768,0.039355525239989524,0.4]],""onset"":0.5094821017238608,""power"":2.6061264395484725,""steepness"":13.281318927468789,""tau"":0.18535665086086034}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W085-O1,V2-W085,logarithmic_decay,development,ordinary_independent,independent,ordinary_noise,130363,2543720497,3510156863,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.29945686053255727,""events"":[[0.33373947870619747,0.05440158823809722,0.45],[0.7115713356197415,0.0707220647095264,0.4]],""onset"":0.557999545154619,""power"":2.6488153901174116,""steepness"":9.348334134593443,""tau"":0.1628267808335238}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W085-O2,V2-W085,logarithmic_decay,development,long_gap_gross,long_gap,gross_error,130363,2543720497,476683560,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.29945686053255727,""events"":[[0.33373947870619747,0.05440158823809722,0.45],[0.7115713356197415,0.0707220647095264,0.4]],""onset"":0.557999545154619,""power"":2.6488153901174116,""steepness"":9.348334134593443,""tau"":0.1628267808335238}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W085-O3,V2-W085,logarithmic_decay,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,2543720497,2582056781,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.29945686053255727,""events"":[[0.33373947870619747,0.05440158823809722,0.45],[0.7115713356197415,0.0707220647095264,0.4]],""onset"":0.557999545154619,""power"":2.6488153901174116,""steepness"":9.348334134593443,""tau"":0.1628267808335238}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W085-O4,V2-W085,logarithmic_decay,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,2543720497,1902209807,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.29945686053255727,""events"":[[0.33373947870619747,0.05440158823809722,0.45],[0.7115713356197415,0.0707220647095264,0.4]],""onset"":0.557999545154619,""power"":2.6488153901174116,""steepness"":9.348334134593443,""tau"":0.1628267808335238}",decay_model_misspecification_control_not_empirically_fitted,synthetic_reflector_contamination,False,True,False
V2-W085-O5,V2-W085,logarithmic_decay,development,state_dependent_ordinary,state_dependent,ordinary_noise,130363,2543720497,1899025644,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.29945686053255727,""events"":[[0.33373947870619747,0.05440158823809722,0.45],[0.7115713356197415,0.0707220647095264,0.4]],""onset"":0.557999545154619,""power"":2.6488153901174116,""steepness"":9.348334134593443,""tau"":0.1628267808335238}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W086-O1,V2-W086,logarithmic_decay,development,ordinary_independent,independent,ordinary_noise,130363,584596980,3657458662,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.269189049243143,""events"":[[0.2216659384628052,0.053897017957146146,0.45],[0.6942425591283984,0.07006612334429,0.4]],""onset"":0.40676176987672447,""power"":1.646819530626858,""steepness"":12.17572814890698,""tau"":0.23752645477675208}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W086-O2,V2-W086,logarithmic_decay,development,long_gap_gross,long_gap,gross_error,130363,584596980,3819662431,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.269189049243143,""events"":[[0.2216659384628052,0.053897017957146146,0.45],[0.6942425591283984,0.07006612334429,0.4]],""onset"":0.40676176987672447,""power"":1.646819530626858,""steepness"":12.17572814890698,""tau"":0.23752645477675208}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W086-O3,V2-W086,logarithmic_decay,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,584596980,470929251,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.269189049243143,""events"":[[0.2216659384628052,0.053897017957146146,0.45],[0.6942425591283984,0.07006612334429,0.4]],""onset"":0.40676176987672447,""power"":1.646819530626858,""steepness"":12.17572814890698,""tau"":0.23752645477675208}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W086-O4,V2-W086,logarithmic_decay,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,584596980,366454558,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.269189049243143,""events"":[[0.2216659384628052,0.053897017957146146,0.45],[0.6942425591283984,0.07006612334429,0.4]],""onset"":0.40676176987672447,""power"":1.646819530626858,""steepness"":12.17572814890698,""tau"":0.23752645477675208}",decay_model_misspecification_control_not_empirically_fitted,synthetic_reflector_contamination,False,True,False
V2-W086-O5,V2-W086,logarithmic_decay,development,state_dependent_ordinary,state_dependent,ordinary_noise,130363,584596980,3955706530,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.269189049243143,""events"":[[0.2216659384628052,0.053897017957146146,0.45],[0.6942425591283984,0.07006612334429,0.4]],""onset"":0.40676176987672447,""power"":1.646819530626858,""steepness"":12.17572814890698,""tau"":0.23752645477675208}",decay_model_misspecification_control_not_empirically_fitted,synthetic_leveling_proxy,False,True,False
V2-W087-O1,V2-W087,smooth_acceleration,development,ordinary_independent,independent,ordinary_noise,130363,376611049,3062952105,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.28260913658363634,""events"":[[0.32324493745472604,0.06942052385735231,0.45],[0.6289234780214725,0.090246681014558,0.4]],""onset"":0.4101981428704108,""power"":2.2863886666819653,""steepness"":13.201481498492805,""tau"":0.4994572595863122}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W087-O2,V2-W087,smooth_acceleration,development,long_gap_gross,long_gap,gross_error,130363,376611049,3566117669,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.28260913658363634,""events"":[[0.32324493745472604,0.06942052385735231,0.45],[0.6289234780214725,0.090246681014558,0.4]],""onset"":0.4101981428704108,""power"":2.2863886666819653,""steepness"":13.201481498492805,""tau"":0.4994572595863122}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W087-O3,V2-W087,smooth_acceleration,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,376611049,1771034871,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.28260913658363634,""events"":[[0.32324493745472604,0.06942052385735231,0.45],[0.6289234780214725,0.090246681014558,0.4]],""onset"":0.4101981428704108,""power"":2.2863886666819653,""steepness"":13.201481498492805,""tau"":0.4994572595863122}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W087-O4,V2-W087,smooth_acceleration,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,376611049,3020934257,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.28260913658363634,""events"":[[0.32324493745472604,0.06942052385735231,0.45],[0.6289234780214725,0.090246681014558,0.4]],""onset"":0.4101981428704108,""power"":2.2863886666819653,""steepness"":13.201481498492805,""tau"":0.4994572595863122}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_reflector_contamination,False,True,False
V2-W087-O5,V2-W087,smooth_acceleration,development,state_dependent_ordinary,state_dependent,ordinary_noise,130363,376611049,559035958,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.28260913658363634,""events"":[[0.32324493745472604,0.06942052385735231,0.45],[0.6289234780214725,0.090246681014558,0.4]],""onset"":0.4101981428704108,""power"":2.2863886666819653,""steepness"":13.201481498492805,""tau"":0.4994572595863122}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W088-O1,V2-W088,smooth_acceleration,development,ordinary_independent,independent,ordinary_noise,130363,2326918612,89352159,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.29577193324867135,""events"":[[0.29385366805991886,0.07785589450689785,0.45],[0.7420668009610601,0.10121266285896721,0.4]],""onset"":0.439182998999194,""power"":1.5479794993243965,""steepness"":9.928820466775813,""tau"":0.1840712722503851}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W088-O2,V2-W088,smooth_acceleration,development,long_gap_gross,long_gap,gross_error,130363,2326918612,3729366162,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.29577193324867135,""events"":[[0.29385366805991886,0.07785589450689785,0.45],[0.7420668009610601,0.10121266285896721,0.4]],""onset"":0.439182998999194,""power"":1.5479794993243965,""steepness"":9.928820466775813,""tau"":0.1840712722503851}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W088-O3,V2-W088,smooth_acceleration,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,2326918612,275265070,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.29577193324867135,""events"":[[0.29385366805991886,0.07785589450689785,0.45],[0.7420668009610601,0.10121266285896721,0.4]],""onset"":0.439182998999194,""power"":1.5479794993243965,""steepness"":9.928820466775813,""tau"":0.1840712722503851}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_leveling_proxy,False,True,False
V2-W088-O4,V2-W088,smooth_acceleration,development,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,2326918612,2218751606,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.29577193324867135,""events"":[[0.29385366805991886,0.07785589450689785,0.45],[0.7420668009610601,0.10121266285896721,0.4]],""onset"":0.439182998999194,""power"":1.5479794993243965,""steepness"":9.928820466775813,""tau"":0.1840712722503851}",BAB-ACCELERATION-SCREEN;nonquadratic_power_stress,synthetic_reflector_contamination,False,True,False
