sample_id,point_id,profile_id,zone_id,current_campaign_id,current_date,target_campaign_id,target_date,history_length_raw,history_length_used,max_sequence_length,padding_count,truncated,observation_ids_json,observation_dates_json,delta_t_days_json,padding_mask_json,missing_campaign_mask_json,missing_campaign_counts_json,actual_history_end_date,future_observation_count,target_observation_present,past_only_proof,sequence_sha256,fold_provenance_relation,outer_assignment_source,inner_assignment_source,held_group_metadata_only
P-H01-W001::C016::C018,P-H01-W001,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H01-W001::C001"",""P-H01-W001::C003"",""P-H01-W001::C005"",""P-H01-W001::C007"",""P-H01-W001::C008"",""P-H01-W001::C010"",""P-H01-W001::C012"",""P-H01-W001::C014"",""P-H01-W001::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,1e3c4d65b6b22a490346eee4763341d9252dae89bb07f27a3d895edee7da4fb6,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W002::C016::C018,P-H01-W002,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H01-W002::C001"",""P-H01-W002::C003"",""P-H01-W002::C005"",""P-H01-W002::C007"",""P-H01-W002::C008"",""P-H01-W002::C010"",""P-H01-W002::C012"",""P-H01-W002::C014"",""P-H01-W002::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,d7eaa837eefc135f03360c86ba78e7c961581fdf4e29c5bbe504f76f4d68d944,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W003::C016::C018,P-H01-W003,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H01-W003::C001"",""P-H01-W003::C003"",""P-H01-W003::C005"",""P-H01-W003::C007"",""P-H01-W003::C008"",""P-H01-W003::C010"",""P-H01-W003::C012"",""P-H01-W003::C014"",""P-H01-W003::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,2ad8558efa8fdd20b209a62b56b7938a4dbc0d1898a90aa6e2574bfd43f7c1c9,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W005::C016::C018,P-H01-W005,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H01-W005::C001"",""P-H01-W005::C003"",""P-H01-W005::C005"",""P-H01-W005::C007"",""P-H01-W005::C008"",""P-H01-W005::C010"",""P-H01-W005::C012"",""P-H01-W005::C014"",""P-H01-W005::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,ee6ad316dbbc2ee513aa9a56b39c3daf8ee526491e9fb29f680039d406d46c37,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W006::C016::C018,P-H01-W006,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H01-W006::C001"",""P-H01-W006::C003"",""P-H01-W006::C005"",""P-H01-W006::C007"",""P-H01-W006::C010"",""P-H01-W006::C012"",""P-H01-W006::C014"",""P-H01-W006::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,350,210,168,196]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1]",2022-05-17,0,False,True,91e52ffd750152f87721718f1a8d94a438e9a26fa311d1b432c47922582d1774,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W007::C016::C018,P-H01-W007,P-H01,GEO_SW,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H01-W007::C001"",""P-H01-W007::C005"",""P-H01-W007::C007"",""P-H01-W007::C008"",""P-H01-W007::C010"",""P-H01-W007::C012"",""P-H01-W007::C014"",""P-H01-W007::C016""]","[""2018-05-15"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,364,175,168,182,210,168,196]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1]",2022-05-17,0,False,True,314414caea5505a14e7b7b461d601153ab6af60b45697e7bb738b14a378a708c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W001::C016::C018,P-H02-W001,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H02-W001::C001"",""P-H02-W001::C003"",""P-H02-W001::C004"",""P-H02-W001::C005"",""P-H02-W001::C007"",""P-H02-W001::C010"",""P-H02-W001::C012"",""P-H02-W001::C014"",""P-H02-W001::C016""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14"",""2019-11-05"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,119,91,175,350,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1]","[0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1]",2022-05-17,0,False,True,6e0d33a76fa09659c7145d294fab0a4eb2fb2a7030dbeaeb85882f9c24d37b6b,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W002::C016::C018,P-H02-W002,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H02-W002::C001"",""P-H02-W002::C003"",""P-H02-W002::C004"",""P-H02-W002::C005"",""P-H02-W002::C007"",""P-H02-W002::C008"",""P-H02-W002::C012"",""P-H02-W002::C016""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2021-05-18"",""2022-05-17""]","[0,154,119,91,175,168,392,364]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1]","[0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3]",2022-05-17,0,False,True,86ddf40b367b975785d15808077610940a425a9ed4c6629876d5c403b65f8108,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W003::C016::C018,P-H02-W003,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H02-W003::C001"",""P-H02-W003::C003"",""P-H02-W003::C007"",""P-H02-W003::C008"",""P-H02-W003::C010"",""P-H02-W003::C012"",""P-H02-W003::C014"",""P-H02-W003::C016""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,385,168,182,210,168,196]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1]",2022-05-17,0,False,True,aa21a3142345c4f7b0fbff881b2dc86226e81f258ad8f83a5448455e950fdf5a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W004::C016::C018,P-H02-W004,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,10,10,16,6,False,"[""P-H02-W004::C001"",""P-H02-W004::C003"",""P-H02-W004::C004"",""P-H02-W004::C005"",""P-H02-W004::C007"",""P-H02-W004::C008"",""P-H02-W004::C010"",""P-H02-W004::C012"",""P-H02-W004::C014"",""P-H02-W004::C016""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,119,91,175,168,182,210,168,196]","[1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1]","[0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1]",2022-05-17,0,False,True,a115d069d70754c84d60da602f7b6432e2a8e81f3c839cda08374fec164aeec5,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W006::C016::C018,P-H02-W006,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H02-W006::C001"",""P-H02-W006::C004"",""P-H02-W006::C005"",""P-H02-W006::C007"",""P-H02-W006::C008"",""P-H02-W006::C010"",""P-H02-W006::C012"",""P-H02-W006::C014"",""P-H02-W006::C016""]","[""2018-05-15"",""2019-02-12"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,273,91,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1]",2022-05-17,0,False,True,d6f8128cc3714a5eec50c14ecaa783975ebda445e0250663c02441bec0309f43,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W007::C016::C018,P-H02-W007,P-H02,GEO_SW,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H02-W007::C001"",""P-H02-W007::C003"",""P-H02-W007::C005"",""P-H02-W007::C007"",""P-H02-W007::C008"",""P-H02-W007::C010"",""P-H02-W007::C012"",""P-H02-W007::C014"",""P-H02-W007::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,ae9079d9454579106a0ceeba504388cf4a5db548256239123c223111ddce5923,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W003::C016::C018,P-H03-W003,P-H03,GEO_SE,C016,2022-05-17,C018,2022-10-18,11,11,16,5,False,"[""P-H03-W003::C001"",""P-H03-W003::C002"",""P-H03-W003::C003"",""P-H03-W003::C005"",""P-H03-W003::C006"",""P-H03-W003::C007"",""P-H03-W003::C008"",""P-H03-W003::C010"",""P-H03-W003::C012"",""P-H03-W003::C014"",""P-H03-W003::C016""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,56,98,210,105,70,168,182,210,168,196]","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1]",2022-05-17,0,False,True,3b29b4167ba51afe1d4d8e360bdf2149b2b88b6cb62c0930cc9698f972deac2f,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W005::C016::C018,P-H03-W005,P-H03,GEO_SE,C016,2022-05-17,C018,2022-10-18,12,12,16,4,False,"[""P-H03-W005::C001"",""P-H03-W005::C002"",""P-H03-W005::C003"",""P-H03-W005::C005"",""P-H03-W005::C006"",""P-H03-W005::C007"",""P-H03-W005::C008"",""P-H03-W005::C009"",""P-H03-W005::C010"",""P-H03-W005::C012"",""P-H03-W005::C014"",""P-H03-W005::C016""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,56,98,210,105,70,168,42,140,210,168,196]","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1]",2022-05-17,0,False,True,49363a80977a0a94e66ba80a48bf8ff605cce62bfaadf1ad85ed6c3a6b6eeea7,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W001::C016::C018,P-H04-W001,P-H04,GEO_SW,C016,2022-05-17,C018,2022-10-18,11,11,16,5,False,"[""P-H04-W001::C001"",""P-H04-W001::C003"",""P-H04-W001::C007"",""P-H04-W001::C008"",""P-H04-W001::C010"",""P-H04-W001::C011"",""P-H04-W001::C012"",""P-H04-W001::C013"",""P-H04-W001::C014"",""P-H04-W001::C015"",""P-H04-W001::C016""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17""]","[0,154,385,168,182,98,112,56,112,119,77]","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0]","[0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0]",2022-05-17,0,False,True,5f5dc8a6f1830f3a827ccc60fc7c92d335ad5e5156d602048a975ec7e2ff423a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W007::C016::C018,P-H04-W007,P-H04,GEO_SW,C016,2022-05-17,C018,2022-10-18,11,11,16,5,False,"[""P-H04-W007::C001"",""P-H04-W007::C003"",""P-H04-W007::C007"",""P-H04-W007::C008"",""P-H04-W007::C010"",""P-H04-W007::C011"",""P-H04-W007::C012"",""P-H04-W007::C013"",""P-H04-W007::C014"",""P-H04-W007::C015"",""P-H04-W007::C016""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17""]","[0,154,385,168,182,98,112,56,112,119,77]","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0]","[0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0]",2022-05-17,0,False,True,e3c856dad529355f1a0843bf6650eb6f61aa7c1826a715d1cea6280012332ef2,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W001::C016::C018,P-H05-W001,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H05-W001::C001"",""P-H05-W001::C003"",""P-H05-W001::C005"",""P-H05-W001::C007"",""P-H05-W001::C008"",""P-H05-W001::C010"",""P-H05-W001::C012"",""P-H05-W001::C014"",""P-H05-W001::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,8d46873b157cb72e2a1670c88ed8fb0b60d4e93a8cb09054aa0894a2ea196a1f,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W003::C016::C018,P-H05-W003,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H05-W003::C001"",""P-H05-W003::C003"",""P-H05-W003::C005"",""P-H05-W003::C007"",""P-H05-W003::C008"",""P-H05-W003::C010"",""P-H05-W003::C012"",""P-H05-W003::C014"",""P-H05-W003::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,23e81f74787db73a83dacaa7c9b2a9c74dcc18b40d4b2c31deae34a3a3c07728,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W004::C016::C018,P-H05-W004,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H05-W004::C001"",""P-H05-W004::C003"",""P-H05-W004::C005"",""P-H05-W004::C007"",""P-H05-W004::C008"",""P-H05-W004::C010"",""P-H05-W004::C012"",""P-H05-W004::C014"",""P-H05-W004::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,8d2becf847bcaa448cf854f11a68ad5fadd4d0514791e0c35313c205bdc0a996,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W005::C016::C018,P-H05-W005,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H05-W005::C001"",""P-H05-W005::C003"",""P-H05-W005::C005"",""P-H05-W005::C007"",""P-H05-W005::C010"",""P-H05-W005::C012"",""P-H05-W005::C014"",""P-H05-W005::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,350,210,168,196]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1]",2022-05-17,0,False,True,1987e9460c23fbcfb35df698d3766a40efe96201a75cced547ffc64fb3db161c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W006::C016::C018,P-H05-W006,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H05-W006::C001"",""P-H05-W006::C003"",""P-H05-W006::C005"",""P-H05-W006::C007"",""P-H05-W006::C008"",""P-H05-W006::C010"",""P-H05-W006::C012"",""P-H05-W006::C014"",""P-H05-W006::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,cc8330fae31001ebb622f6d48a547d511f53638682b9edb884aed7418ef81d22,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W007::C016::C018,P-H05-W007,P-H05,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H05-W007::C001"",""P-H05-W007::C003"",""P-H05-W007::C005"",""P-H05-W007::C007"",""P-H05-W007::C008"",""P-H05-W007::C010"",""P-H05-W007::C012"",""P-H05-W007::C014"",""P-H05-W007::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,0a6ccb8ff09d478dca85357234924ddf29250c4955bb089f83175e3f2a769c96,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W001::C016::C018,P-H06-W001,P-H06,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H06-W001::C001"",""P-H06-W001::C003"",""P-H06-W001::C005"",""P-H06-W001::C007"",""P-H06-W001::C008"",""P-H06-W001::C010"",""P-H06-W001::C012"",""P-H06-W001::C014"",""P-H06-W001::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,2d03f8dd3466974b0319fd51cc90ca52dfa524615c6f33dd1fd34e39bcb9c8d9,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W002::C016::C018,P-H06-W002,P-H06,GEO_NE,C016,2022-05-17,C018,2022-10-18,8,8,16,8,False,"[""P-H06-W002::C001"",""P-H06-W002::C005"",""P-H06-W002::C007"",""P-H06-W002::C008"",""P-H06-W002::C010"",""P-H06-W002::C012"",""P-H06-W002::C014"",""P-H06-W002::C016""]","[""2018-05-15"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,364,175,168,182,210,168,196]","[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1]",2022-05-17,0,False,True,300f37ed763c26dbe7bc5616706a675a21413645758e346b59769ebf08b92b97,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W003::C016::C018,P-H06-W003,P-H06,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H06-W003::C001"",""P-H06-W003::C003"",""P-H06-W003::C005"",""P-H06-W003::C007"",""P-H06-W003::C008"",""P-H06-W003::C010"",""P-H06-W003::C012"",""P-H06-W003::C014"",""P-H06-W003::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,4f2bfe3ca44ab9a649c5980d58d8a8f8226769a6c80a23de212612232be6019a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W004::C016::C018,P-H06-W004,P-H06,GEO_NE,C016,2022-05-17,C018,2022-10-18,9,9,16,7,False,"[""P-H06-W004::C001"",""P-H06-W004::C003"",""P-H06-W004::C005"",""P-H06-W004::C007"",""P-H06-W004::C008"",""P-H06-W004::C010"",""P-H06-W004::C012"",""P-H06-W004::C014"",""P-H06-W004::C016""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17""]","[0,154,210,175,168,182,210,168,196]","[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]","[0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1]",2022-05-17,0,False,True,6253ed366651326331913aa80c2ab4ef259b914bb334830777fc3ec1d3dcee9e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
