acquisition_id,date,insar_point_id,true_vertical_settlement_relative_mm,true_east_displacement_relative_mm,true_LOS_relative_mm,use_class
TSX-2020-11,2020-08-16,PS-00224,4.733596689,0.3613898141,-3.617140563,evaluation_only
TSX-2020-12,2020-08-27,PS-00224,5.206947688,0.3975281337,-3.978847994,evaluation_only
TSX-2020-13,2020-09-07,PS-00224,5.680297197,0.4336663394,-4.340554287,evaluation_only
TSX-2020-14,2020-09-18,PS-00224,6.153645235,0.4698044328,-4.702259455,evaluation_only
TSX-2020-15,2020-09-29,PS-00224,6.626991823,0.5059424156,-5.063963516,evaluation_only
TSX-2020-16,2020-10-10,PS-00224,7.100336981,0.5420802891,-5.425666484,evaluation_only
TSX-2020-17,2020-10-21,PS-00224,7.573680729,0.5782180551,-5.787368374,evaluation_only
TSX-2020-18,2020-11-01,PS-00224,8.047023086,0.6143557148,-6.149069202,evaluation_only
TSX-2021-01,2021-04-26,PS-00224,15.62033248,1.19254542,-11.93615382,evaluation_only
TSX-2021-02,2021-05-07,PS-00224,16.09365394,1.228681484,-12.29783868,evaluation_only
TSX-2021-03,2021-05-18,PS-00224,16.56697432,1.264817467,-12.65952272,evaluation_only
TSX-2021-04,2021-05-29,PS-00224,17.04029364,1.300953367,-13.02120594,evaluation_only
TSX-2021-05,2021-06-09,PS-00224,17.51361256,1.337089237,-13.38288886,evaluation_only
TSX-2021-06,2021-06-20,PS-00224,17.98693108,1.373225078,-13.74457148,evaluation_only
TSX-2021-07,2021-07-01,PS-00224,18.46024859,1.40936084,-14.10625331,evaluation_only
TSX-2021-08,2021-07-12,PS-00224,18.93356509,1.445496526,-14.46793438,evaluation_only
TSX-2021-09,2021-07-23,PS-00224,19.40688059,1.481632135,-14.82961468,evaluation_only
TSX-2021-10,2021-08-03,PS-00224,19.8801951,1.517767669,-15.19129424,evaluation_only
TSX-2021-11,2021-08-14,PS-00224,20.35350865,1.553903129,-15.55297305,evaluation_only
TSX-2021-12,2021-08-25,PS-00224,20.82682124,1.590038516,-15.91465113,evaluation_only
TSX-2021-13,2021-09-05,PS-00224,21.30013288,1.626173831,-16.27632849,evaluation_only
TSX-2021-14,2021-09-16,PS-00224,21.77344359,1.662309075,-16.63800514,evaluation_only
TSX-2021-15,2021-09-27,PS-00224,22.24675339,1.698444249,-16.99968108,evaluation_only
TSX-2021-16,2021-10-08,PS-00224,22.72006228,1.734579353,-17.36135633,evaluation_only
TSX-2020-01,2020-04-28,PS-00225,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00225,0.3816507541,-0.02854589124,-0.3255407999,evaluation_only
TSX-2020-03,2020-05-20,PS-00225,0.7597958255,-0.05682957198,-0.6480913194,evaluation_only
TSX-2020-04,2020-05-31,PS-00225,1.134613042,-0.08486434302,-0.9678032426,evaluation_only
TSX-2020-05,2020-06-11,PS-00225,1.506277096,-0.1126632705,-1.284825577,evaluation_only
TSX-2020-06,2020-06-22,PS-00225,1.875002055,-0.140242366,-1.599340922,evaluation_only
TSX-2020-07,2020-07-03,PS-00225,2.241075888,-0.1676231682,-1.911594905,evaluation_only
TSX-2020-08,2020-07-14,PS-00225,2.604753832,-0.1948247679,-2.221805242,evaluation_only
TSX-2020-09,2020-07-25,PS-00225,2.966283125,-0.2218656575,-2.53018282,evaluation_only
TSX-2020-10,2020-08-05,PS-00225,3.325905752,-0.2487639363,-2.836934048,evaluation_only
TSX-2020-11,2020-08-16,PS-00225,3.683937166,-0.275543199,-3.142328002,evaluation_only
TSX-2020-12,2020-08-27,PS-00225,4.040775644,-0.3022332351,-3.446704405,evaluation_only
TSX-2020-13,2020-09-07,PS-00225,4.396726165,-0.3288568556,-3.750323397,evaluation_only
TSX-2020-14,2020-09-18,PS-00225,4.752197714,-0.355444651,-4.053533835,evaluation_only
TSX-2020-15,2020-09-29,PS-00225,5.107715802,-0.3820359274,-4.35678397,evaluation_only
TSX-2020-16,2020-10-10,PS-00225,5.463866911,-0.4086745511,-4.66057406,evaluation_only
TSX-2020-17,2020-10-21,PS-00225,5.821209194,-0.4354022696,-4.965380198,evaluation_only
TSX-2020-18,2020-11-01,PS-00225,6.180127085,-0.4622478372,-5.271530301,evaluation_only
TSX-2021-01,2021-04-26,PS-00225,13.26738675,-0.9923454237,-11.31682736,evaluation_only
TSX-2021-02,2021-05-07,PS-00225,13.80399983,-1.032481853,-11.77454806,evaluation_only
TSX-2021-03,2021-05-18,PS-00225,14.36160172,-1.074188158,-12.25017181,evaluation_only
TSX-2021-04,2021-05-29,PS-00225,14.94053118,-1.117489678,-12.74398758,evaluation_only
TSX-2021-05,2021-06-09,PS-00225,15.5407647,-1.162384652,-13.25597531,evaluation_only
TSX-2021-06,2021-06-20,PS-00225,16.16270812,-1.208903436,-13.78648115,evaluation_only
TSX-2021-07,2021-07-01,PS-00225,16.80768171,-1.257144783,-14.33663131,evaluation_only
TSX-2021-08,2021-07-12,PS-00225,17.47568396,-1.307108576,-14.90642446,evaluation_only
TSX-2021-09,2021-07-23,PS-00225,18.1660081,-1.358741954,-15.49525775,evaluation_only
TSX-2021-10,2021-08-03,PS-00225,18.87763861,-1.411968961,-16.10226498,evaluation_only
TSX-2021-11,2021-08-14,PS-00225,19.6099845,-1.466745392,-16.72694203,evaluation_only
TSX-2021-12,2021-08-25,PS-00225,20.36288223,-1.523059015,-17.36914941,evaluation_only
TSX-2021-13,2021-09-05,PS-00225,21.13488906,-1.580801919,-18.02765648,evaluation_only
TSX-2021-14,2021-09-16,PS-00225,21.92499503,-1.639898564,-18.70160177,evaluation_only
TSX-2021-15,2021-09-27,PS-00225,22.73262379,-1.700305841,-19.39049367,evaluation_only
TSX-2021-16,2021-10-08,PS-00225,23.55692043,-1.761959806,-20.09360295,evaluation_only
TSX-2020-01,2020-04-28,PS-00226,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00226,0.4067440795,-0.02889136753,-0.3460447924,evaluation_only
TSX-2020-03,2020-05-20,PS-00226,0.8094900416,-0.05749874548,-0.688688115,evaluation_only
TSX-2020-04,2020-05-31,PS-00226,1.208417449,-0.08583488833,-1.028082734,evaluation_only
TSX-2020-05,2020-06-11,PS-00226,1.603703015,-0.1139123482,-1.364378992,evaluation_only
TSX-2020-06,2020-06-22,PS-00226,1.995559633,-0.1417462471,-1.69775801,evaluation_only
TSX-2020-07,2020-07-03,PS-00226,2.38426824,-0.1693565401,-2.028458802,evaluation_only
TSX-2020-08,2020-07-14,PS-00226,2.770080398,-0.196761096,-2.356695388,evaluation_only
TSX-2020-09,2020-07-25,PS-00226,3.153240961,-0.2239773069,-2.682676083,evaluation_only
TSX-2020-10,2020-08-05,PS-00226,3.533990353,-0.2510222504,-3.006605431,evaluation_only
TSX-2020-11,2020-08-16,PS-00226,3.912637751,-0.2779178874,-3.328746469,evaluation_only
TSX-2020-12,2020-08-27,PS-00226,4.289570113,-0.304691704,-3.64942841,evaluation_only
TSX-2020-13,2020-09-07,PS-00226,4.665089029,-0.3313651224,-3.968907837,evaluation_only
TSX-2020-14,2020-09-18,PS-00226,5.039594456,-0.3579665519,-4.28752502,evaluation_only
TSX-2020-15,2020-09-29,PS-00226,5.413596962,-0.3845322584,-4.605714334,evaluation_only
TSX-2020-16,2020-10-10,PS-00226,5.787667278,-0.4111027816,-4.923961338,evaluation_only
TSX-2020-17,2020-10-21,PS-00226,6.162352276,-0.4377169661,-5.242731294,evaluation_only
TSX-2020-18,2020-11-01,PS-00226,6.538037669,-0.4644022095,-5.562352354,evaluation_only
TSX-2021-01,2021-04-26,PS-00226,13.82460468,-0.9819730755,-11.76152942,evaluation_only
TSX-2021-02,2021-05-07,PS-00226,14.36960984,-1.020685242,-12.2252023,evaluation_only
TSX-2021-03,2021-05-18,PS-00226,14.935563,-1.060885362,-12.70669706,evaluation_only
TSX-2021-04,2021-05-29,PS-00226,15.52288438,-1.102603284,-13.20637121,evaluation_only
TSX-2021-05,2021-06-09,PS-00226,16.13162121,-1.145842363,-13.72426495,evaluation_only
TSX-2021-06,2021-06-20,PS-00226,16.76225391,-1.190636724,-14.26078699,evaluation_only
TSX-2021-07,2021-07-01,PS-00226,17.41619109,-1.237086421,-14.81713572,evaluation_only
TSX-2021-08,2021-07-12,PS-00226,18.09349265,-1.28519571,-15.39336212,evaluation_only
TSX-2021-09,2021-07-23,PS-00226,18.79349208,-1.334917247,-15.98889915,evaluation_only
TSX-2021-10,2021-08-03,PS-00226,19.51519577,-1.386180455,-16.60290145,evaluation_only
TSX-2021-11,2021-08-14,PS-00226,20.25803828,-1.438945172,-17.23488799,evaluation_only
TSX-2021-12,2021-08-25,PS-00226,21.02188603,-1.493201908,-17.88474512,evaluation_only
TSX-2021-13,2021-09-05,PS-00226,21.80528364,-1.548847286,-18.55123462,evaluation_only
TSX-2021-14,2021-09-16,PS-00226,22.60721479,-1.605809117,-19.23349188,evaluation_only
TSX-2021-15,2021-09-27,PS-00226,23.42710416,-1.664046536,-19.9310274,evaluation_only
TSX-2021-16,2021-10-08,PS-00226,24.26408521,-1.723497991,-20.64310399,evaluation_only
TSX-2020-01,2020-04-28,PS-00227,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00227,0.3720583605,0.02939334488,-0.2837245619,evaluation_only
TSX-2020-03,2020-05-20,PS-00227,0.7441071769,0.05878593575,-0.5674418457,evaluation_only
TSX-2020-04,2020-05-31,PS-00227,1.116146579,0.08817778287,-0.8511519503,evaluation_only
TSX-2020-05,2020-06-11,PS-00227,1.488176695,0.1175688964,-1.134854973,evaluation_only
TSX-2020-06,2020-06-22,PS-00227,1.860197651,0.1469592862,-1.418551011,evaluation_only
TSX-2020-07,2020-07-03,PS-00227,2.232209571,0.1763489622,-1.702240159,evaluation_only
TSX-2020-08,2020-07-14,PS-00227,2.604212579,0.2057379342,-1.98592251,evaluation_only
TSX-2020-09,2020-07-25,PS-00227,2.976206797,0.2351262116,-2.269598158,evaluation_only
TSX-2020-10,2020-08-05,PS-00227,3.348192342,0.264513804,-2.553267192,evaluation_only
TSX-2020-11,2020-08-16,PS-00227,3.720169335,0.2939007206,-2.836929705,evaluation_only
TSX-2020-12,2020-08-27,PS-00227,4.09213789,0.3232869707,-3.120585783,evaluation_only
TSX-2020-13,2020-09-07,PS-00227,4.464098124,0.3526725633,-3.404235515,evaluation_only
TSX-2020-14,2020-09-18,PS-00227,4.836050148,0.3820575075,-3.687878987,evaluation_only
TSX-2020-15,2020-09-29,PS-00227,5.207994076,0.4114418119,-3.971516285,evaluation_only
TSX-2020-16,2020-10-10,PS-00227,5.579930018,0.4408254855,-4.255147492,evaluation_only
TSX-2020-17,2020-10-21,PS-00227,5.951858081,0.4702085366,-4.538772692,evaluation_only
TSX-2020-18,2020-11-01,PS-00227,6.323778374,0.4995909739,-4.822391967,evaluation_only
TSX-2021-01,2021-04-26,PS-00227,12.27356065,0.9696355181,-9.359581693,evaluation_only
TSX-2021-02,2021-05-07,PS-00227,12.64536395,0.9990087124,-9.643111747,evaluation_only
TSX-2021-03,2021-05-18,PS-00227,13.01716118,1.028381427,-9.926637174,evaluation_only
TSX-2021-04,2021-05-29,PS-00227,13.38895242,1.057753669,-10.21015804,evaluation_only
TSX-2021-05,2021-06-09,PS-00227,13.7607378,1.087125448,-10.49367443,evaluation_only
TSX-2021-06,2021-06-20,PS-00227,14.13251739,1.11649677,-10.77718641,evaluation_only
TSX-2021-07,2021-07-01,PS-00227,14.50429124,1.145867638,-11.06069401,evaluation_only
TSX-2021-08,2021-07-12,PS-00227,14.87605943,1.175238058,-11.34419729,evaluation_only
TSX-2021-09,2021-07-23,PS-00227,15.24782202,1.204608037,-11.6276963,evaluation_only
TSX-2021-10,2021-08-03,PS-00227,15.6195791,1.23397758,-11.91119111,evaluation_only
TSX-2021-11,2021-08-14,PS-00227,15.99133074,1.263346693,-12.19468177,evaluation_only
TSX-2021-12,2021-08-25,PS-00227,16.36307701,1.292715383,-12.47816835,evaluation_only
TSX-2021-13,2021-09-05,PS-00227,16.73481799,1.322083654,-12.76165088,evaluation_only
TSX-2021-14,2021-09-16,PS-00227,17.10655375,1.351451512,-13.04512943,evaluation_only
TSX-2021-15,2021-09-27,PS-00227,17.47828436,1.380818964,-13.32860406,evaluation_only
TSX-2021-16,2021-10-08,PS-00227,17.85000989,1.410186015,-13.6120748,evaluation_only
TSX-2020-01,2020-04-28,PS-00228,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00228,0.1304990061,0.002369075042,-0.1041834063,evaluation_only
TSX-2020-03,2020-05-20,PS-00228,0.2609980235,0.004738150288,-0.2083668217,evaluation_only
TSX-2020-04,2020-05-31,PS-00228,0.3914970535,0.007107225763,-0.312550247,evaluation_only
TSX-2020-05,2020-06-11,PS-00228,0.5219960974,0.00947630149,-0.4167336835,evaluation_only
TSX-2020-06,2020-06-22,PS-00228,0.6524951571,0.01184537751,-0.5209171327,evaluation_only
TSX-2020-07,2020-07-03,PS-00228,0.7829942359,0.01421445387,-0.625100597,evaluation_only
TSX-2020-08,2020-07-14,PS-00228,0.9134933361,0.01658353062,-0.7292840784,evaluation_only
TSX-2020-09,2020-07-25,PS-00228,1.04399246,0.0189526078,-0.8334675789,evaluation_only
TSX-2020-10,2020-08-05,PS-00228,1.17449161,0.02132168545,-0.9376511002,evaluation_only
TSX-2020-11,2020-08-16,PS-00228,1.30499079,0.02369076364,-1.041834645,evaluation_only
TSX-2020-12,2020-08-27,PS-00228,1.435490003,0.02605984244,-1.146018216,evaluation_only
TSX-2020-13,2020-09-07,PS-00228,1.565989252,0.0284289219,-1.250201817,evaluation_only
TSX-2020-14,2020-09-18,PS-00228,1.696488543,0.03079800211,-1.354385451,evaluation_only
TSX-2020-15,2020-09-29,PS-00228,1.82698788,0.03316708316,-1.458569121,evaluation_only
TSX-2020-16,2020-10-10,PS-00228,1.957487271,0.03553616518,-1.562752834,evaluation_only
TSX-2020-17,2020-10-21,PS-00228,2.08798672,0.03790524826,-1.666936594,evaluation_only
TSX-2020-18,2020-11-01,PS-00228,2.218486231,0.04027433247,-1.771120404,evaluation_only
TSX-2021-01,2021-04-26,PS-00228,4.306495688,0.07817999352,-3.438075151,evaluation_only
TSX-2021-02,2021-05-07,PS-00228,4.43699742,0.08054911804,-3.542260733,evaluation_only
TSX-2021-03,2021-05-18,PS-00228,4.567499333,0.08291824586,-3.64644646,evaluation_only
TSX-2021-04,2021-05-29,PS-00228,4.698001423,0.08528737689,-3.750632329,evaluation_only
TSX-2021-05,2021-06-09,PS-00228,4.830276978,0.08768870334,-3.856234036,evaluation_only
TSX-2021-06,2021-06-20,PS-00228,4.964325994,0.09012222515,-3.96325158,evaluation_only
TSX-2021-07,2021-07-01,PS-00228,5.098375181,0.09255575007,-4.07026926,evaluation_only
TSX-2021-08,2021-07-12,PS-00228,5.232424534,0.09498927801,-4.177287073,evaluation_only
TSX-2021-09,2021-07-23,PS-00228,5.366474044,0.09742280879,-4.284305011,evaluation_only
TSX-2021-10,2021-08-03,PS-00228,5.5005237,0.09985634222,-4.391323066,evaluation_only
TSX-2021-11,2021-08-14,PS-00228,5.634573495,0.1022898782,-4.498341232,evaluation_only
TSX-2021-12,2021-08-25,PS-00228,5.768623424,0.1047234166,-4.605359505,evaluation_only
TSX-2021-13,2021-09-05,PS-00228,5.902673478,0.1071569572,-4.712377876,evaluation_only
TSX-2021-14,2021-09-16,PS-00228,6.036723646,0.1095905,-4.81939634,evaluation_only
TSX-2021-15,2021-09-27,PS-00228,6.170773926,0.1120240447,-4.926414893,evaluation_only
TSX-2021-16,2021-10-08,PS-00228,6.304824309,0.1144575913,-5.033433528,evaluation_only
TSX-2020-01,2020-04-28,PS-00229,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00229,0.4422923682,0.03232546262,-0.3388216122,evaluation_only
TSX-2020-03,2020-05-20,PS-00229,0.8845839776,0.06465086977,-0.677642643,evaluation_only
TSX-2020-04,2020-05-31,PS-00229,1.326874914,0.09697622776,-1.016463159,evaluation_only
TSX-2020-05,2020-06-11,PS-00229,1.769165262,0.1293015427,-1.355283223,evaluation_only
TSX-2020-06,2020-06-22,PS-00229,2.211455134,0.1616268229,-1.694102923,evaluation_only
TSX-2020-07,2020-07-03,PS-00229,2.6537447,0.1939520807,-2.032922388,evaluation_only
TSX-2020-08,2020-07-14,PS-00229,3.0960341,0.2262773264,-2.371741727,evaluation_only
TSX-2020-09,2020-07-25,PS-00229,3.538323468,0.2586025697,-2.71056104,evaluation_only
TSX-2020-10,2020-08-05,PS-00229,3.980612927,0.2909278197,-3.049380424,evaluation_only
TSX-2020-11,2020-08-16,PS-00229,4.422902657,0.3232530895,-3.388200015,evaluation_only
TSX-2020-12,2020-08-27,PS-00229,4.865192888,0.3555783959,-3.72701999,evaluation_only
TSX-2020-13,2020-09-07,PS-00229,5.307483782,0.3879037507,-4.065840473,evaluation_only
TSX-2020-14,2020-09-18,PS-00229,5.749775564,0.4202291705,-4.404661636,evaluation_only
TSX-2020-15,2020-09-29,PS-00229,6.192068536,0.4525546773,-4.743483711,evaluation_only
TSX-2020-16,2020-10-10,PS-00229,6.634363029,0.4848802952,-5.082306951,evaluation_only
TSX-2020-17,2020-10-21,PS-00229,7.076659342,0.5172060461,-5.421131585,evaluation_only
TSX-2020-18,2020-11-01,PS-00229,7.518957645,0.5495319425,-5.759957744,evaluation_only
TSX-2021-01,2021-04-26,PS-00229,14.59645356,1.06679913,-11.18173019,evaluation_only
TSX-2021-02,2021-05-07,PS-00229,15.03884535,1.099131859,-11.52062797,evaluation_only
TSX-2021-03,2021-05-18,PS-00229,15.48124526,1.131465182,-11.85953196,evaluation_only
TSX-2021-04,2021-05-29,PS-00229,15.92365308,1.163799082,-12.19844202,evaluation_only
TSX-2021-05,2021-06-09,PS-00229,16.39895354,1.19853698,-12.56254974,evaluation_only
TSX-2021-06,2021-06-20,PS-00229,16.90714649,1.235678865,-12.95185502,evaluation_only
TSX-2021-07,2021-07-01,PS-00229,17.4153471,1.272821311,-13.34116618,evaluation_only
TSX-2021-08,2021-07-12,PS-00229,17.92355514,1.309964298,-13.73048301,evaluation_only
TSX-2021-09,2021-07-23,PS-00229,18.43177013,1.347107794,-14.11980518,evaluation_only
TSX-2021-10,2021-08-03,PS-00229,18.93999157,1.38425176,-14.50913228,evaluation_only
TSX-2021-11,2021-08-14,PS-00229,19.44821911,1.421396173,-14.89846406,evaluation_only
TSX-2021-12,2021-08-25,PS-00229,19.95645256,1.458541018,-15.28780037,evaluation_only
TSX-2021-13,2021-09-05,PS-00229,20.46469138,1.495686256,-15.67714079,evaluation_only
TSX-2021-14,2021-09-16,PS-00229,20.9729352,1.532831858,-16.06648503,evaluation_only
TSX-2021-15,2021-09-27,PS-00229,21.48118375,1.569977807,-16.45583292,evaluation_only
TSX-2021-16,2021-10-08,PS-00229,21.98943676,1.607124082,-16.8451842,evaluation_only
TSX-2020-01,2020-04-28,PS-00230,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00230,0.266464767,0.004659658334,-0.2128356465,evaluation_only
TSX-2020-03,2020-05-20,PS-00230,0.5339482057,0.009337130138,-0.4264849451,evaluation_only
TSX-2020-04,2020-05-31,PS-00230,0.8026246091,0.01403546327,-0.6410871105,evaluation_only
TSX-2020-05,2020-06-11,PS-00230,1.072661829,0.01875759293,-0.8567762121,evaluation_only
TSX-2020-06,2020-06-22,PS-00230,1.344302584,0.02350776355,-1.073746119,evaluation_only
TSX-2020-07,2020-07-03,PS-00230,1.617928482,0.02829264828,-1.292301636,evaluation_only
TSX-2020-08,2020-07-14,PS-00230,1.893851401,0.03311770094,-1.512691872,evaluation_only
TSX-2020-09,2020-07-25,PS-00230,2.172361083,0.03798798821,-1.735148255,evaluation_only
TSX-2020-10,2020-08-05,PS-00230,2.453732963,0.0429083266,-1.959890785,evaluation_only
TSX-2020-11,2020-08-16,PS-00230,2.738368918,0.04788574375,-2.187240458,evaluation_only
TSX-2020-12,2020-08-27,PS-00230,3.026810429,0.0529297085,-2.417629774,evaluation_only
TSX-2020-13,2020-09-07,PS-00230,3.319417625,0.0580465184,-2.651346383,evaluation_only
TSX-2020-14,2020-09-18,PS-00230,3.616718663,0.06324540932,-2.888812143,evaluation_only
TSX-2020-15,2020-09-29,PS-00230,3.919425674,0.06853883428,-3.130595863,evaluation_only
TSX-2020-16,2020-10-10,PS-00230,4.228322743,0.07394050451,-3.377323818,evaluation_only
TSX-2020-17,2020-10-21,PS-00230,4.544116927,0.07946278431,-3.629560765,evaluation_only
TSX-2020-18,2020-11-01,PS-00230,4.867201176,0.08511254519,-3.887620568,evaluation_only
TSX-2021-01,2021-04-26,PS-00230,12.11318166,0.2118227055,-9.675263553,evaluation_only
TSX-2021-02,2021-05-07,PS-00230,12.70329925,0.2221420673,-10.14661314,evaluation_only
TSX-2021-03,2021-05-18,PS-00230,13.31534757,0.232844931,-10.63547965,evaluation_only
TSX-2021-04,2021-05-29,PS-00230,13.94882029,0.2439224421,-11.14145865,evaluation_only
TSX-2021-05,2021-06-09,PS-00230,14.78533899,0.2585506099,-11.80961827,evaluation_only
TSX-2021-06,2021-06-20,PS-00230,15.82453985,0.2767230724,-12.63966793,evaluation_only
TSX-2021-07,2021-07-01,PS-00230,16.88447298,0.295258079,-13.48627724,evaluation_only
TSX-2021-08,2021-07-12,PS-00230,17.96448947,0.3141442826,-14.3489279,evaluation_only
TSX-2021-09,2021-07-23,PS-00230,19.06343108,0.3333614289,-15.22669478,evaluation_only
TSX-2021-10,2021-08-03,PS-00230,20.18001272,0.3528870459,-16.11855144,evaluation_only
TSX-2021-11,2021-08-14,PS-00230,21.31335226,0.3727057074,-17.02379327,evaluation_only
TSX-2021-12,2021-08-25,PS-00230,22.46296589,0.3928089534,-17.94203384,evaluation_only
TSX-2021-13,2021-09-05,PS-00230,23.62749008,0.4131729394,-18.87218404,evaluation_only
TSX-2021-14,2021-09-16,PS-00230,24.80594492,0.4337805304,-19.8134612,evaluation_only
TSX-2021-15,2021-09-27,PS-00230,25.99772363,0.4546211153,-20.76538064,evaluation_only
TSX-2021-16,2021-10-08,PS-00230,27.20206345,0.4756813559,-21.72733313,evaluation_only
TSX-2020-01,2020-04-28,PS-00231,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00231,1.47188858,-0.07627479251,-1.235616073,evaluation_only
TSX-2020-03,2020-05-20,PS-00231,2.926333639,-0.1516456436,-2.456588718,evaluation_only
TSX-2020-04,2020-05-31,PS-00231,4.363996612,-0.2261468297,-3.663473193,evaluation_only
TSX-2020-05,2020-06-11,PS-00231,5.78553024,-0.2998121763,-4.856817461,evaluation_only
TSX-2020-06,2020-06-22,PS-00231,7.191699838,-0.3726813431,-6.037263985,evaluation_only
TSX-2020-07,2020-07-03,PS-00231,8.583483478,-0.4448050145,-7.205633832,evaluation_only
TSX-2020-08,2020-07-14,PS-00231,9.961771994,-0.5162293546,-8.362674839,evaluation_only
TSX-2020-09,2020-07-25,PS-00231,11.32743923,-0.586999647,-9.509120577,evaluation_only
TSX-2020-10,2020-08-05,PS-00231,12.68134765,-0.657160585,-10.64569506,evaluation_only
TSX-2020-11,2020-08-16,PS-00231,14.0245814,-0.7267683508,-11.77330841,evaluation_only
TSX-2020-12,2020-08-27,PS-00231,15.35847712,-0.7958922106,-12.89308271,evaluation_only
TSX-2020-13,2020-09-07,PS-00231,16.68410781,-0.8645877671,-14.00591869,evaluation_only
TSX-2020-14,2020-09-18,PS-00231,18.00286988,-0.9329273853,-15.11298864,evaluation_only
TSX-2020-15,2020-09-29,PS-00231,19.31652593,-1.001002404,-16.2157722,evaluation_only
