canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
docs/governance/SCENARIO_SIMULATION_V2_FREEZE.md,SCENARIO_SIMULATION_V2_FREEZE.md,.md,6227,de868f52b8bb5361d1647de7fdd164d34ed068ceb07a60d9708f400814e0ffa7,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/SCENARIO_V2_1_REPRESENTATION_PROTOCOL.md,SCENARIO_V2_1_REPRESENTATION_PROTOCOL.md,.md,9872,9f4a80419eff7b5fc22829b0264dba346d79025bf7179fe28465269190523e72,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/SCENARIO_V2_REPRESENTATION_PROTOCOL.md,SCENARIO_V2_REPRESENTATION_PROTOCOL.md,.md,9359,d23af8b5714f5598ee2db55f05dbebfe02152cdfee77c04a071b6f73a6caacfd,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/SPECIAL_SECTION_STRUCTURE.md,SPECIAL_SECTION_STRUCTURE.md,.md,6287,32ed75d3f07f8c8463670cc9eb76b48552f9b7f4c18ae39bc381564bc3d37e47,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,FULLY_REVIEWED,
docs/method_cards/T1_CLASSICAL_TIME_SERIES_EXCLUSIONS_RU.md,T1_CLASSICAL_TIME_SERIES_EXCLUSIONS_RU.md,.md,4822,19af605c957fd9603b58c17c44bcdb02e72f4c3b9bc3af19cdadff6225f58846,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/B7_TWO_REGIME_IMM.md,B7_TWO_REGIME_IMM.md,.md,3823,b53f3e14aa08490b008ac4af3bcfa11bdb15ce19620ba1de0bcd5f740680aa47,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/B8_STUDENT_T_ROBUST_IMM.md,B8_STUDENT_T_ROBUST_IMM.md,.md,2178,e8e024688091d707881543ef879421554d0d972453845e7831f0d6bbcaa59e11,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/Z01_ELASTIC_NET.md,Z01_ELASTIC_NET.md,.md,2828,08686b6950e951dae5ed3fe2edf5dfd009bbd3fc8953b1c236ce613eca70967d,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/gate_c1/C01_compact_gru.md,C01_compact_gru.md,.md,2570,2d1e95f121515682f77978c2b546e5a9ecda3f8138bfbbe77b585eeaee79f736,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/gate_c1/C02_compact_lstm.md,C02_compact_lstm.md,.md,2577,0a5053309d3327cce48c9c66018ea08f8ec0b1f8221d472d14e1049182c0c9a7,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/gate_c1/C03_causal_tcn.md,C03_causal_tcn.md,.md,2580,52bf4f2167a994cd87bfcc5c8eb3339867c194d839e41a60ca19942a77b7d2b0,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/model_cards/gate_c1/C04_probabilistic_gru_student_t.md,C04_probabilistic_gru_student_t.md,.md,2700,91df534f7d4ccaa2d5719c2bd8c5babb0bf67e3782f45d56b56d1fe44142b441,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/prompts/LOCAL_CODEX_RECONSTRUCTION_HANDOFF_RU.md,LOCAL_CODEX_RECONSTRUCTION_HANDOFF_RU.md,.md,13829,dbbec4f322a0423823f525fae0a9489739ed2c631695e1ef19245f8fcb48739b,True,REPORT_OR_GOVERNANCE_CLAIMS,,3,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/DATA_FOUNDATION_V2_RU.html,DATA_FOUNDATION_V2_RU.html,.html,3293631,0313ee52016ad5ff0e859df6ff981eb0d13c01d8d97dfff35f8313d76b35d3e8,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/DATA_FOUNDATION_V2_RU.md,DATA_FOUNDATION_V2_RU.md,.md,70818,c800b908bf66977771cf41f4ffc452d4fdc9956ff4a238d2884dce4dad62f126,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,FULLY_REVIEWED,claims v2
docs/reports/GATE_A0_REPORT_RU.md,GATE_A0_REPORT_RU.md,.md,2146,fc27a1ec88b7e4fdbc37185d49cb6304aef7b6f92cdcf4425e178042f87784af,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_A1_DATA_QUALITY_RU.md,GATE_A1_DATA_QUALITY_RU.md,.md,9671,d31bd4609f67d6fa104abafc6020b600f38c7ba7b5e0974e7cc43da988bce31f,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B0_B1_T1_BASELINES_RU.md,GATE_B0_B1_T1_BASELINES_RU.md,.md,9473,93912837a2ba257882f884ae934964f66176ae7eb926c549b92ca3e15cf4ac6e,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B2_ADAPTIVE_KALMAN_RU.md,GATE_B2_ADAPTIVE_KALMAN_RU.md,.md,17619,f1a9985c491a213f33f4d364754f3f6d5694d85487ed608107f7b26610bcb200,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B3_IMM_RU.md,GATE_B3_IMM_RU.md,.md,19606,3c40c8d33e6571548b9244f7da3dd2fa60cb0bcec7966a12cf0eafd4a83b054c,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B4_ROBUST_INNOVATION_RU.md,GATE_B4_ROBUST_INNOVATION_RU.md,.md,11761,15d79f5caeaa599ed1a6db5aa159e3bcc914ddd107177d632a966da86c1b68d7,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B5_EVIDENCE_BENCHMARK_RU.md,GATE_B5_EVIDENCE_BENCHMARK_RU.md,.md,8858,bb5f2ea2f2f57e98647e27bebe9b3236ddfb7fa8450457b6d32d63c35b7c0d44,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_B6_EXPANDED_SCREENING_RU.md,GATE_B6_EXPANDED_SCREENING_RU.md,.md,16834,f2b59500671bbe84690a87c04279db7be8ad9c547233f6e0ff5fcf252d43cb6c,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_C0_SEQUENCE_PROTOCOL_RU.md,GATE_C0_SEQUENCE_PROTOCOL_RU.md,.md,9360,9d51d61ddba219f429880c9f1e7f672b820fe33446f04496ba8fd63376daf3e4,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/GATE_C1_COMPACT_SEQUENCE_SCREEN_RU.md,GATE_C1_COMPACT_SEQUENCE_SCREEN_RU.md,.md,13310,b833dc81e6bda0a1b9f228b419294238071768e7d68690085173b25cc25b1d71,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/IMM_V2_IMPROVEMENT_DESIGN_RU.md,IMM_V2_IMPROVEMENT_DESIGN_RU.md,.md,14945,2e1510436bb7cf975d1fae6d6ee3c2ce1685979667dfa8e5e9b6714f1d886228,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/MUSIKHIN_LINE1_ACCEPTANCE_20260923.json,MUSIKHIN_LINE1_ACCEPTANCE_20260923.json,.json,23779,2266cca755e6e97d9843647f1c5fbff1163f2da3cdede62f33da7ac895ee6c29,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/MUSIKHIN_LINE1_ACCEPTANCE_20260923_RU.md,MUSIKHIN_LINE1_ACCEPTANCE_20260923_RU.md,.md,17797,3976aa0cdc34101a765edcee64671004aaf3375432001d0f779d2590c0ed529f,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,PARTIALLY_REVIEWED,линия 1
docs/reports/RECONSTRUCTION_ATLAS_V1_RU.md,RECONSTRUCTION_ATLAS_V1_RU.md,.md,9645,da4267ffcb19b5ec8d8a64230598ecda516a97de34039a37cd09a50a0985db3e,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,PARTIALLY_REVIEWED,
docs/reports/SCENARIO_SIMULATION_V2_1_ERRATUM_RU.md,SCENARIO_SIMULATION_V2_1_ERRATUM_RU.md,.md,3930,5c98b679c0ce4945a2251a08c6bf4e347647b5c3a6929833da2e02979406c0df,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,FULLY_REVIEWED,
docs/reports/SCENARIO_SIMULATION_V2_FREEZE_RU.md,SCENARIO_SIMULATION_V2_FREEZE_RU.md,.md,11407,f21b9a7ff94b73cae0bfd82e9fc4471227483bab4772cb45f6e69fec395d8932,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/SCENARIO_V2_1_ADAPTER_ACCEPTANCE_RU.md,SCENARIO_V2_1_ADAPTER_ACCEPTANCE_RU.md,.md,9297,e681a682fdd57a452f6b3e50a3558ba454cef79315a7d9489650dfbc5a3c292f,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/SCENARIO_V2_1_SEQUENCE_ACCEPTANCE_RU.md,SCENARIO_V2_1_SEQUENCE_ACCEPTANCE_RU.md,.md,3534,1c8ae7568127456648ea486dc26877d072cc4ab8c4db204c8eae2314181c7b32,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/SCENARIO_V2_ADAPTER_ACCEPTANCE_RU.md,SCENARIO_V2_ADAPTER_ACCEPTANCE_RU.md,.md,7926,efb126af8a0d0d4a910685f692077222c71174a64d14e985d5f6ecb81b3ffdf3,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/reports/SCENARIO_V2_SEQUENCE_ACCEPTANCE_RU.md,SCENARIO_V2_SEQUENCE_ACCEPTANCE_RU.md,.md,3629,67429afd303d8826c2ee4e4d52e76a8223742e3d8d97c00865bf3f7d99e84ba3,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
