pick_id,borehole_id,borehole_id_as_printed,unit_as_printed,unit_canonical_guess,pick_kind,reference,reference_detail,top_depth_m,bottom_depth_m,top_abs_m,bottom_abs_m,thickness_m,value_as_printed,tvd_as_printed,units,source_id,locator,vn_id,extraction_method,quote_check,visual_check,pick_quality,order_check,status,scope,scale,confidence,notes
PK-00454,BH-SOL-163s,163с,Соляно-мергельная толща (СМТ),СМТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",164.8,,,,,"164,8",,m,VKM-SRC-012,p.65 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0331,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU1_SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00455,BH-SOL-163s,163с,Переходная пачка (ПП),ПП,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",256.6,,,,,"256,6",,m,VKM-SRC-012,p.65 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0331,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU1_SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00456,BH-SOL-121,121,Терригенно-карбонатная толща (ТКТ),ТКТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",20,,,,,"20,0",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00457,BH-SOL-121,121,Соляно-мергельная толща (СМТ),СМТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",154.3,,,,,"154,3",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00458,BH-SOL-121,121,Переходная пачка (ПП),ПП,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",258.7,,,,,"258,7",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00459,BH-SOL-121,121,Покровная каменная соль (ПКС),ПКС,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",292.3,,,,,"292,3",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00460,BH-SOL-121,121,Карналлитовая зона (СКЗ),СКЗ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",345.2,,,,,"345,2",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00461,BH-SOL-121,121,Сильвинитовая зона (СЗ),СЗ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",399.75,,,,,"399,75",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00462,BH-SOL-121,121,"Подстилающая каменная соль (ПдКС, верхняя)",ПдКС,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",413.5,,,,,"413,5",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00463,BH-SOL-121,121,Маркирующий горизонт (МГ),МГ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",434,,,,,"434,0",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00464,BH-SOL-121,121,"Подстилающая каменная соль (ПдКС, ниже МГ)",ПдКС_под_МГ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",435,,,,,"435,0",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0317,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00465,BH-SOL-141s,141c,Терригенно-карбонатная толща (ТКТ),ТКТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",19,,,,,"19,0",,m,VKM-SRC-012,p.65 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0329,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00466,BH-SOL-141s,141c,Соляно-мергельная толща (СМТ),СМТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",138.6,,,,,"138,6",,m,VKM-SRC-012,p.65 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0329,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00467,BH-SOL-141s,141c,Переходная пачка (ПП),ПП,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",227.95,,,,,"227,95",,m,VKM-SRC-012,p.65 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0329,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00468,BH-SOL-122s,122c,Терригенно-карбонатная толща (ТКТ),ТКТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",20.3,,,,,"20,3",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0319,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
PK-00469,BH-SOL-122s,122c,Соляно-мергельная толща (СМТ),СМТ,STRAT_BOUNDARY,depth_below_collar,"Табл. 3.1 «глубина»: от поверхности или MD от стола ротора — не указано (для 234с совпадает с MD_RKB рис.3.10, ISS-T31-DATUM)",106.4,,,,,"106,4",,m,VKM-SRC-012,p.64 Табл. 3.1 / Рис. 3.2,EV-VN-S012-0319,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Text-layer cross-check this stream (SRC-012 p64–65 table tokens): TEXT_LAYER_MATCH_11_COLUMNS,NUMERIC,ORDER_OK,FACT,SKRU2,FIELD,HIGH,"Табл. 3.1: шапка «Глубина залегания кровли, м»; текст с.63 называет те же числа «глубины залегания почв» — конвенция кровля/почва противоречива (см. issue PICK-CONV-T31); значение записано как напечатано в столбце"
