session_id,campaign_id,date,point_id,session_index,receiver_model,duration_min,baseline_length_km,pdop,n_satellites,solution_type,observed_height_m_raw,standard_uncertainty_height_mm,qc_status,provenance
GNSS-C016-P-V05-REF-A-2,C016,2022-05-17,P-V05-REF-A,2,dual_frequency_synthetic_class,108,2.234890829,3.043053432,9,fixed,195.6649153,5.049639124,warning,S
GNSS-C016-P-V05-W004-1,C016,2022-05-17,P-V05-W004,1,dual_frequency_synthetic_class,58,0.8016966379,3.222880345,18,fixed,195.3370244,4.989473774,warning,S
GNSS-C016-P-V05-W004-2,C016,2022-05-17,P-V05-W004,2,dual_frequency_synthetic_class,84,1.907265932,2.979367046,15,fixed,195.3459925,4.920611618,accepted,S
GNSS-C016-P-V05-W005-1,C016,2022-05-17,P-V05-W005,1,dual_frequency_synthetic_class,110,1.756687038,1.22825582,14,fixed,195.4156474,2.967285069,accepted,S
GNSS-C016-P-V05-W005-2,C016,2022-05-17,P-V05-W005,2,dual_frequency_synthetic_class,105,4.666143756,2.978855358,12,fixed,195.3982044,5.41664677,accepted,S
GNSS-C016-P-V05-W002-1,C016,2022-05-17,P-V05-W002,1,dual_frequency_synthetic_class,106,3.957114653,2.645543043,14,fixed,195.0780358,4.922377984,accepted,S
GNSS-C016-P-V05-W002-2,C016,2022-05-17,P-V05-W002,2,dual_frequency_synthetic_class,52,2.23075539,2.623707782,15,fixed,195.0770138,4.58761453,accepted,S
GNSS-C016-P-V06-REF-A-1,C016,2022-05-17,P-V06-REF-A,1,dual_frequency_synthetic_class,67,6.454159848,2.405123036,11,fixed,199.8212268,5.107384113,accepted,S
GNSS-C016-P-V06-REF-A-2,C016,2022-05-17,P-V06-REF-A,2,dual_frequency_synthetic_class,52,5.357156738,2.594322268,15,fixed,199.8071988,5.118042707,accepted,S
GNSS-C016-P-V06-W006-1,C016,2022-05-17,P-V06-W006,1,dual_frequency_synthetic_class,113,3.880380824,3.13394609,15,fixed,201.2772084,5.445809247,warning,S
GNSS-C016-P-V06-W006-2,C016,2022-05-17,P-V06-W006,2,dual_frequency_synthetic_class,76,5.449828377,1.957917371,15,fixed,201.2744509,4.434678216,accepted,S
GNSS-C016-P-V06-W003-1,C016,2022-05-17,P-V06-W003,1,dual_frequency_synthetic_class,113,2.434041444,3.355693384,10,fixed,200.6241312,5.429390182,warning,S
GNSS-C016-P-V06-W003-2,C016,2022-05-17,P-V06-W003,2,dual_frequency_synthetic_class,105,2.47198624,2.510418013,12,fixed,200.6225676,4.506417338,accepted,S
GNSS-C016-P-V06-W002-1,C016,2022-05-17,P-V06-W002,1,dual_frequency_synthetic_class,88,6.280649575,2.728071647,18,fixed,200.5297632,5.431395735,accepted,S
GNSS-C016-P-V06-W002-2,C016,2022-05-17,P-V06-W002,2,dual_frequency_synthetic_class,74,5.178780578,1.792146661,10,fixed,200.5223834,4.203541831,accepted,S
GNSS-C018-P-D01-REF-A-1,C018,2022-10-18,P-D01-REF-A,1,dual_frequency_synthetic_class,71,4.781500392,1.762365625,9,fixed,160.4467669,4.099272259,accepted,S
GNSS-C018-P-D01-REF-A-2,C018,2022-10-18,P-D01-REF-A,2,dual_frequency_synthetic_class,45,5.317166074,3.245102851,10,fixed,160.4423795,5.82670303,warning,S
GNSS-C018-P-D01-W001-1,C018,2022-10-18,P-D01-W001,1,dual_frequency_synthetic_class,80,1.465947638,3.284083928,9,fixed,160.8827954,5.176362895,warning,S
GNSS-C018-P-D01-W001-2,C018,2022-10-18,P-D01-W001,2,dual_frequency_synthetic_class,64,6.638781158,1.272562723,15,fixed,160.8855473,3.894799604,accepted,S
GNSS-C018-P-D01-W006-1,C018,2022-10-18,P-D01-W006,1,dual_frequency_synthetic_class,87,4.291975812,3.354967308,18,fixed,162.002747,5.763019685,warning,S
GNSS-C018-P-D01-W006-2,C018,2022-10-18,P-D01-W006,2,dual_frequency_synthetic_class,77,4.015422168,1.972861303,16,fixed,162.0028372,4.192923424,accepted,S
GNSS-C018-P-D01-W003-1,C018,2022-10-18,P-D01-W003,1,dual_frequency_synthetic_class,100,2.352196041,2.133148691,18,fixed,161.1927641,4.069858848,accepted,S
GNSS-C018-P-D01-W003-2,C018,2022-10-18,P-D01-W003,2,dual_frequency_synthetic_class,62,1.491606698,2.867387677,12,fixed,161.1903389,4.722615651,accepted,S
GNSS-C018-P-H01-REF-A-1,C018,2022-10-18,P-H01-REF-A,1,dual_frequency_synthetic_class,79,3.268197916,1.731043264,9,fixed,159.9286279,3.792423215,accepted,S
GNSS-C018-P-H01-REF-A-2,C018,2022-10-18,P-H01-REF-A,2,dual_frequency_synthetic_class,86,5.693803955,3.308253299,9,fixed,159.9331425,5.96396334,warning,S
GNSS-C018-P-H01-W002-1,C018,2022-10-18,P-H01-W002,1,dual_frequency_synthetic_class,55,5.944448388,2.307957249,14,fixed,160.3609828,4.908753684,accepted,S
GNSS-C018-P-H01-W002-2,C018,2022-10-18,P-H01-W002,2,dual_frequency_synthetic_class,45,7.737588005,1.258038087,15,fixed,160.3646217,4.076607736,accepted,S
GNSS-C018-P-H01-W007-1,C018,2022-10-18,P-H01-W007,1,dual_frequency_synthetic_class,62,7.025642092,1.573546394,12,fixed,162.1914146,4.29551661,accepted,S
GNSS-C018-P-H01-W007-2,C018,2022-10-18,P-H01-W007,2,dual_frequency_synthetic_class,119,6.22832509,3.241006264,9,float,162.1740119,9.986205407,warning,S
GNSS-C018-P-H01-W003-1,C018,2022-10-18,P-H01-W003,1,dual_frequency_synthetic_class,120,5.299965412,2.879649485,15,fixed,160.4483577,5.421608207,accepted,S
GNSS-C018-P-H01-W003-2,C018,2022-10-18,P-H01-W003,2,dual_frequency_synthetic_class,86,7.442712999,1.957946978,10,fixed,160.4419247,4.793430015,accepted,S
GNSS-C018-P-H02-REF-A-1,C018,2022-10-18,P-H02-REF-A,1,dual_frequency_synthetic_class,91,4.598116878,1.550183664,12,fixed,162.7265575,3.832863069,accepted,S
GNSS-C018-P-H02-REF-A-2,C018,2022-10-18,P-H02-REF-A,2,dual_frequency_synthetic_class,120,5.075972227,2.732928115,14,fixed,162.7357202,5.219895928,accepted,S
GNSS-C018-P-H02-W004-1,C018,2022-10-18,P-H02-W004,1,dual_frequency_synthetic_class,102,2.362131818,2.950506609,16,fixed,163.9782479,4.970740998,accepted,S
GNSS-C018-P-H02-W004-2,C018,2022-10-18,P-H02-W004,2,dual_frequency_synthetic_class,61,1.878852874,2.730981651,13,fixed,163.9666712,4.642273333,accepted,S
GNSS-C018-P-H02-W006-1,C018,2022-10-18,P-H02-W006,1,dual_frequency_synthetic_class,69,1.110364602,2.700124055,15,fixed,164.4289434,4.470002089,accepted,S
GNSS-C018-P-H02-W006-2,C018,2022-10-18,P-H02-W006,2,dual_frequency_synthetic_class,64,7.298083369,3.089203471,16,fixed,164.4430728,6.011778824,warning,S
GNSS-C018-P-H02-W001-1,C018,2022-10-18,P-H02-W001,1,dual_frequency_synthetic_class,114,5.975712338,1.607784743,15,fixed,163.1462005,4.144191438,accepted,S
GNSS-C018-P-H02-W001-2,C018,2022-10-18,P-H02-W001,2,dual_frequency_synthetic_class,95,1.375277731,2.735391094,11,fixed,163.1514633,4.556480196,accepted,S
GNSS-C018-P-H03-REF-A-1,C018,2022-10-18,P-H03-REF-A,1,dual_frequency_synthetic_class,86,7.844305544,3.277759213,10,fixed,196.2932339,6.317510133,warning,S
GNSS-C018-P-H03-REF-A-2,C018,2022-10-18,P-H03-REF-A,2,dual_frequency_synthetic_class,61,2.595449366,1.567785029,16,fixed,196.2876196,3.491744417,accepted,S
GNSS-C018-P-H03-W003-1,C018,2022-10-18,P-H03-W003,1,dual_frequency_synthetic_class,49,3.52092993,1.870933911,14,fixed,196.4223796,3.991794689,accepted,S
GNSS-C018-P-H03-W003-2,C018,2022-10-18,P-H03-W003,2,dual_frequency_synthetic_class,45,1.850783188,1.381797624,13,fixed,196.4263711,3.15311836,accepted,S
GNSS-C018-P-H03-W005-1,C018,2022-10-18,P-H03-W005,1,dual_frequency_synthetic_class,63,3.366185119,1.97442012,18,fixed,196.6688524,4.077775453,accepted,S
GNSS-C018-P-H03-W005-2,C018,2022-10-18,P-H03-W005,2,dual_frequency_synthetic_class,45,5.173265456,1.893817905,15,fixed,196.6644936,4.314387478,accepted,S
GNSS-C018-P-H03-W007-1,C018,2022-10-18,P-H03-W007,1,dual_frequency_synthetic_class,80,7.813671524,2.058855655,16,fixed,196.7542077,4.971202095,accepted,S
GNSS-C018-P-H03-W007-2,C018,2022-10-18,P-H03-W007,2,dual_frequency_synthetic_class,109,2.314584117,2.481127936,18,fixed,196.7591168,4.445865871,accepted,S
GNSS-C018-P-H04-REF-A-1,C018,2022-10-18,P-H04-REF-A,1,dual_frequency_synthetic_class,99,2.389949163,2.399585986,14,fixed,174.023148,4.369735434,accepted,S
GNSS-C018-P-H04-REF-A-2,C018,2022-10-18,P-H04-REF-A,2,dual_frequency_synthetic_class,81,6.369488695,1.501696292,16,fixed,174.0115226,4.098373887,accepted,S
GNSS-C018-P-H04-W005-1,C018,2022-10-18,P-H04-W005,1,dual_frequency_synthetic_class,77,7.196407105,1.625346795,18,float,178.7265203,8.383234754,warning,S
GNSS-C018-P-H04-W005-2,C018,2022-10-18,P-H04-W005,2,dual_frequency_synthetic_class,45,5.129710413,1.92613832,13,fixed,178.7108546,4.342100026,accepted,S
GNSS-C018-P-H04-W006-1,C018,2022-10-18,P-H04-W006,1,dual_frequency_synthetic_class,109,6.522617785,2.408334492,9,fixed,179.4414298,5.123239143,accepted,S
GNSS-C018-P-H04-W006-2,C018,2022-10-18,P-H04-W006,2,dual_frequency_synthetic_class,74,1.172237248,3.062813645,17,fixed,179.4499737,4.880097714,warning,S
GNSS-C018-P-H04-W002-1,C018,2022-10-18,P-H04-W002,1,dual_frequency_synthetic_class,46,3.189298561,1.228429467,13,fixed,176.2028973,3.225346155,accepted,S
GNSS-C018-P-H04-W002-2,C018,2022-10-18,P-H04-W002,2,dual_frequency_synthetic_class,65,6.367352484,1.900461722,15,fixed,176.2030585,4.536631342,accepted,S
GNSS-C018-P-H05-REF-A-1,C018,2022-10-18,P-H05-REF-A,1,dual_frequency_synthetic_class,54,5.611881282,2.850967472,16,fixed,196.1766101,5.44620285,accepted,S
GNSS-C018-P-H05-REF-A-2,C018,2022-10-18,P-H05-REF-A,2,dual_frequency_synthetic_class,70,6.375507677,2.523109482,13,fixed,196.1674833,5.223011812,accepted,S
GNSS-C018-P-H05-W005-1,C018,2022-10-18,P-H05-W005,1,dual_frequency_synthetic_class,88,5.234430913,1.732437,12,fixed,197.3625076,4.147878264,accepted,S
GNSS-C018-P-H05-W005-2,C018,2022-10-18,P-H05-W005,2,dual_frequency_synthetic_class,89,5.589956877,2.465361231,15,fixed,197.357859,5.018089592,accepted,S
GNSS-C018-P-H05-W001-1,C018,2022-10-18,P-H05-W001,1,dual_frequency_synthetic_class,68,6.501439811,1.468348236,11,fixed,195.9502012,4.085442226,accepted,S
GNSS-C018-P-H05-W001-2,C018,2022-10-18,P-H05-W001,2,dual_frequency_synthetic_class,57,1.460825899,1.276437663,17,fixed,195.9512492,2.967030091,accepted,S
GNSS-C018-P-H05-W003-1,C018,2022-10-18,P-H05-W003,1,dual_frequency_synthetic_class,46,1.753352813,1.376263747,14,fixed,196.5959565,3.129493628,accepted,S
GNSS-C018-P-H05-W003-2,C018,2022-10-18,P-H05-W003,2,dual_frequency_synthetic_class,92,7.071753207,1.834188493,14,fixed,196.6082758,4.59052292,accepted,S
GNSS-C018-P-H06-REF-A-1,C018,2022-10-18,P-H06-REF-A,1,dual_frequency_synthetic_class,60,1.012693182,3.12618748,15,fixed,186.0193306,4.921091001,warning,S
GNSS-C018-P-H06-REF-A-2,C018,2022-10-18,P-H06-REF-A,2,dual_frequency_synthetic_class,55,2.538606989,1.64220424,18,float,186.0175955,7.563373922,warning,S
GNSS-C018-P-H06-W005-1,C018,2022-10-18,P-H06-W005,1,dual_frequency_synthetic_class,55,0.9083597092,1.382057025,14,fixed,191.5124457,2.983767475,accepted,S
GNSS-C018-P-H06-W005-2,C018,2022-10-18,P-H06-W005,2,dual_frequency_synthetic_class,100,6.307712673,2.866838552,10,fixed,191.5074073,5.588910689,accepted,S
GNSS-C018-P-H06-W001-1,C018,2022-10-18,P-H06-W001,1,dual_frequency_synthetic_class,103,3.978369521,3.131041317,18,fixed,188.1313968,5.460251963,warning,S
GNSS-C018-P-H06-W001-2,C018,2022-10-18,P-H06-W001,2,dual_frequency_synthetic_class,88,4.073527647,3.368396766,10,fixed,188.1383328,5.738471419,warning,S
GNSS-C018-P-H06-W003-1,C018,2022-10-18,P-H06-W003,1,dual_frequency_synthetic_class,68,7.475079514,2.243458873,13,fixed,189.9516814,5.113319073,accepted,S
GNSS-C018-P-H06-W003-2,C018,2022-10-18,P-H06-W003,2,dual_frequency_synthetic_class,87,2.615256994,2.300871052,17,fixed,189.9538715,4.301704416,accepted,S
GNSS-C018-P-H07-REF-A-1,C018,2022-10-18,P-H07-REF-A,1,dual_frequency_synthetic_class,92,1.231390131,2.39830628,17,fixed,201.1025176,4.159787131,accepted,S
GNSS-C018-P-H07-REF-A-2,C018,2022-10-18,P-H07-REF-A,2,dual_frequency_synthetic_class,95,2.931175031,3.130420459,17,fixed,201.1014204,5.271074011,warning,S
GNSS-C018-P-H07-W007-1,C018,2022-10-18,P-H07-W007,1,dual_frequency_synthetic_class,88,5.555477607,2.285263314,13,fixed,202.7948093,4.813775614,accepted,S
GNSS-C018-P-H07-W007-2,C018,2022-10-18,P-H07-W007,2,dual_frequency_synthetic_class,95,4.11878836,2.302630553,16,fixed,202.8008406,4.574275513,accepted,S
GNSS-C018-P-H07-W001-1,C018,2022-10-18,P-H07-W001,1,dual_frequency_synthetic_class,61,6.281784432,2.463740364,18,fixed,201.7847144,5.140835598,accepted,S
GNSS-C018-P-H07-W001-2,C018,2022-10-18,P-H07-W001,2,dual_frequency_synthetic_class,90,2.397648787,2.986722433,15,fixed,201.777305,5.016971458,accepted,S
GNSS-C018-P-H07-W002-1,C018,2022-10-18,P-H07-W002,1,dual_frequency_synthetic_class,96,1.112370278,3.25237971,17,fixed,201.8354031,5.077844331,warning,S
GNSS-C018-P-H07-W002-2,C018,2022-10-18,P-H07-W002,2,dual_frequency_synthetic_class,105,5.239687466,3.13951416,10,fixed,201.8289906,5.696609319,warning,S
GNSS-C018-P-V01-REF-A-1,C018,2022-10-18,P-V01-REF-A,1,dual_frequency_synthetic_class,78,3.680596708,2.591222887,17,fixed,159.9053667,4.812852583,accepted,S
GNSS-C018-P-V01-REF-A-2,C018,2022-10-18,P-V01-REF-A,2,dual_frequency_synthetic_class,104,1.925523547,3.358530352,11,float,159.9050958,9.340977626,warning,S
GNSS-C018-P-V01-W002-1,C018,2022-10-18,P-V01-W002,1,dual_frequency_synthetic_class,68,1.186615606,2.016722889,12,fixed,160.6215438,3.731985987,accepted,S
GNSS-C018-P-V01-W002-2,C018,2022-10-18,P-V01-W002,2,dual_frequency_synthetic_class,51,1.431252486,2.757370451,10,float,160.638088,8.590732943,warning,S
GNSS-C018-P-V01-W004-1,C018,2022-10-18,P-V01-W004,1,dual_frequency_synthetic_class,65,2.796399935,2.426175573,12,fixed,160.9457837,4.472145118,accepted,S
GNSS-C018-P-V01-W004-2,C018,2022-10-18,P-V01-W004,2,dual_frequency_synthetic_class,61,5.883105939,1.621478091,16,fixed,160.9453467,4.142584969,accepted,S
GNSS-C018-P-V01-W007-1,C018,2022-10-18,P-V01-W007,1,dual_frequency_synthetic_class,117,6.694142484,1.857583313,11,fixed,161.3739491,4.548287291,accepted,S
GNSS-C018-P-V01-W007-2,C018,2022-10-18,P-V01-W007,2,dual_frequency_synthetic_class,105,2.926662001,3.16064377,18,fixed,161.3623913,5.303507307,warning,S
GNSS-C018-P-V02-REF-A-1,C018,2022-10-18,P-V02-REF-A,1,dual_frequency_synthetic_class,47,3.231374386,2.009710649,13,fixed,171.8490116,4.092329104,accepted,S
GNSS-C018-P-V02-REF-A-2,C018,2022-10-18,P-V02-REF-A,2,dual_frequency_synthetic_class,52,7.364793023,2.486740196,14,fixed,171.8517759,5.36107696,accepted,S
GNSS-C018-P-V02-W004-1,C018,2022-10-18,P-V02-W004,1,dual_frequency_synthetic_class,117,7.05278366,2.79110312,9,fixed,172.8761326,5.639714491,accepted,S
GNSS-C018-P-V02-W004-2,C018,2022-10-18,P-V02-W004,2,dual_frequency_synthetic_class,66,2.571672312,2.070607265,15,fixed,172.8814834,4.040569008,accepted,S
GNSS-C018-P-V02-W002-1,C018,2022-10-18,P-V02-W002,1,dual_frequency_synthetic_class,85,3.721350933,2.235906041,17,float,172.3657067,8.429339813,warning,S
GNSS-C018-P-V02-W002-2,C018,2022-10-18,P-V02-W002,2,dual_frequency_synthetic_class,61,4.74245283,1.733973985,14,fixed,172.3636632,4.061012893,accepted,S
GNSS-C018-P-V02-W001-1,C018,2022-10-18,P-V02-W001,1,dual_frequency_synthetic_class,87,3.21316385,2.959398391,16,fixed,172.2007029,5.133707723,accepted,S
GNSS-C018-P-V02-W001-2,C018,2022-10-18,P-V02-W001,2,dual_frequency_synthetic_class,78,7.532967205,3.107836476,9,float,172.221788,10.07455422,warning,S
GNSS-C018-P-V03-REF-A-1,C018,2022-10-18,P-V03-REF-A,1,dual_frequency_synthetic_class,64,2.624538601,1.815490382,17,fixed,180.7813251,3.769456369,accepted,S
GNSS-C018-P-V03-REF-A-2,C018,2022-10-18,P-V03-REF-A,2,dual_frequency_synthetic_class,75,7.597900147,1.96734486,12,fixed,180.7862,4.831701372,accepted,S
GNSS-C018-P-V03-W006-1,C018,2022-10-18,P-V03-W006,1,dual_frequency_synthetic_class,96,4.380392817,2.126378897,12,fixed,181.6160658,4.427487494,accepted,S
GNSS-C018-P-V03-W006-2,C018,2022-10-18,P-V03-W006,2,dual_frequency_synthetic_class,118,5.387340558,3.149053136,9,fixed,181.628674,5.73367975,warning,S
GNSS-C018-P-V03-W001-1,C018,2022-10-18,P-V03-W001,1,dual_frequency_synthetic_class,116,1.259679674,1.296076839,13,fixed,180.9903325,2.952426864,accepted,S
GNSS-C018-P-V03-W001-2,C018,2022-10-18,P-V03-W001,2,dual_frequency_synthetic_class,77,1.802646532,1.586721305,10,fixed,180.9839197,3.369869811,accepted,S
GNSS-C018-P-V03-W003-1,C018,2022-10-18,P-V03-W003,1,dual_frequency_synthetic_class,75,2.842305267,3.338473063,9,fixed,180.3525119,5.483935317,warning,S
GNSS-C018-P-V03-W003-2,C018,2022-10-18,P-V03-W003,2,dual_frequency_synthetic_class,101,6.416061841,3.216485107,18,fixed,180.333697,5.99302475,warning,S
GNSS-C018-P-V04-REF-A-1,C018,2022-10-18,P-V04-REF-A,1,dual_frequency_synthetic_class,103,3.471189669,2.44854986,12,fixed,194.4735572,4.618218986,accepted,S
GNSS-C018-P-V04-REF-A-2,C018,2022-10-18,P-V04-REF-A,2,dual_frequency_synthetic_class,103,4.500136171,3.347386286,11,float,194.4546061,9.792149425,warning,S
GNSS-C018-P-V04-W002-1,C018,2022-10-18,P-V04-W002,1,dual_frequency_synthetic_class,71,1.250171506,2.681062448,13,fixed,195.0674504,4.474199564,accepted,S
GNSS-C018-P-V04-W002-2,C018,2022-10-18,P-V04-W002,2,dual_frequency_synthetic_class,65,0.8696858028,2.815740775,9,fixed,195.0542441,4.553858297,accepted,S
GNSS-C018-P-V04-W006-1,C018,2022-10-18,P-V04-W006,1,dual_frequency_synthetic_class,93,1.96740532,1.254331687,10,fixed,195.4906727,3.033897814,accepted,S
GNSS-C018-P-V04-W006-2,C018,2022-10-18,P-V04-W006,2,dual_frequency_synthetic_class,67,3.904890065,3.157638004,16,float,195.4855174,9.476282016,warning,S
GNSS-C018-P-V04-W005-1,C018,2022-10-18,P-V04-W005,1,dual_frequency_synthetic_class,64,4.3479108,1.439103675,18,fixed,195.2995828,3.665637987,accepted,S
GNSS-C018-P-V04-W005-2,C018,2022-10-18,P-V04-W005,2,dual_frequency_synthetic_class,45,0.9380989603,2.8209609,15,float,195.2950546,8.571914803,warning,S
GNSS-C018-P-V05-REF-A-1,C018,2022-10-18,P-V05-REF-A,1,dual_frequency_synthetic_class,118,1.800012493,1.461553274,18,fixed,195.67346,3.23171085,accepted,S
GNSS-C018-P-V05-REF-A-2,C018,2022-10-18,P-V05-REF-A,2,dual_frequency_synthetic_class,81,1.610539046,1.484624028,13,fixed,195.6674127,3.22298346,accepted,S
GNSS-C018-P-V05-W004-1,C018,2022-10-18,P-V05-W004,1,dual_frequency_synthetic_class,94,3.909850784,3.24977612,13,fixed,195.324609,5.578526873,warning,S
GNSS-C018-P-V05-W004-2,C018,2022-10-18,P-V05-W004,2,dual_frequency_synthetic_class,81,7.173870168,1.724599927,13,fixed,195.3274818,4.48835655,accepted,S
GNSS-C018-P-V05-W005-1,C018,2022-10-18,P-V05-W005,1,dual_frequency_synthetic_class,105,2.879127563,3.162765487,10,float,195.4012971,9.297284997,warning,S
GNSS-C018-P-V05-W005-2,C018,2022-10-18,P-V05-W005,2,dual_frequency_synthetic_class,65,5.387580488,2.858353302,10,float,195.3967906,9.413953119,warning,S
GNSS-C018-P-V05-W002-1,C018,2022-10-18,P-V05-W002,1,dual_frequency_synthetic_class,62,3.205103153,2.802654467,10,fixed,195.0586446,4.959838481,accepted,S
GNSS-C018-P-V05-W002-2,C018,2022-10-18,P-V05-W002,2,dual_frequency_synthetic_class,90,4.790191789,1.254025984,14,fixed,195.0623169,3.541663105,accepted,S
GNSS-C018-P-V06-REF-A-1,C018,2022-10-18,P-V06-REF-A,1,dual_frequency_synthetic_class,75,7.748257652,2.899457091,15,fixed,199.8108355,5.884089177,accepted,S
GNSS-C018-P-V06-REF-A-2,C018,2022-10-18,P-V06-REF-A,2,dual_frequency_synthetic_class,82,6.275465537,2.630285218,12,fixed,199.8200608,5.322897537,accepted,S
GNSS-C018-P-V06-W006-1,C018,2022-10-18,P-V06-W006,1,dual_frequency_synthetic_class,50,5.878925415,2.590302,16,fixed,201.2681113,5.207538774,accepted,S
GNSS-C018-P-V06-W006-2,C018,2022-10-18,P-V06-W006,2,dual_frequency_synthetic_class,58,4.711567656,1.848086918,14,fixed,201.2606772,4.180977788,accepted,S
GNSS-C018-P-V06-W003-1,C018,2022-10-18,P-V06-W003,1,dual_frequency_synthetic_class,92,1.521345729,2.908244817,9,float,200.6052052,8.77291153,warning,S
GNSS-C018-P-V06-W003-2,C018,2022-10-18,P-V06-W003,2,dual_frequency_synthetic_class,64,2.352251261,2.288044822,10,fixed,200.6055655,4.240254531,accepted,S
GNSS-C018-P-V06-W002-1,C018,2022-10-18,P-V06-W002,1,dual_frequency_synthetic_class,50,7.619572082,2.837115752,12,fixed,200.5081882,5.792350302,accepted,S
GNSS-C018-P-V06-W002-2,C018,2022-10-18,P-V06-W002,2,dual_frequency_synthetic_class,86,5.776305139,1.477315682,14,fixed,200.5097198,3.964782175,accepted,S
GNSS-C020-P-D01-REF-A-1,C020,2023-05-16,P-D01-REF-A,1,dual_frequency_synthetic_class,108,2.190407879,1.438463527,12,fixed,160.4497708,3.276583298,accepted,S
GNSS-C020-P-D01-REF-A-2,C020,2023-05-16,P-D01-REF-A,2,dual_frequency_synthetic_class,65,1.197160936,2.876734476,12,fixed,160.4529512,4.679896892,accepted,S
GNSS-C020-P-D01-W001-1,C020,2023-05-16,P-D01-W001,1,dual_frequency_synthetic_class,55,1.81884707,2.608527655,15,fixed,160.7981592,4.496772893,accepted,S
GNSS-C020-P-D01-W001-2,C020,2023-05-16,P-D01-W001,2,dual_frequency_synthetic_class,84,6.790672491,1.58670205,15,fixed,160.8042471,4.267693304,accepted,S
GNSS-C020-P-D01-W006-1,C020,2023-05-16,P-D01-W006,1,dual_frequency_synthetic_class,110,6.190009053,2.099861888,10,fixed,161.9347889,4.724049706,accepted,S
GNSS-C020-P-D01-W006-2,C020,2023-05-16,P-D01-W006,2,dual_frequency_synthetic_class,106,6.659447556,2.521314504,17,fixed,161.9319581,5.272146514,accepted,S
GNSS-C020-P-D01-W003-1,C020,2023-05-16,P-D01-W003,1,dual_frequency_synthetic_class,46,7.038231135,2.6697884,10,fixed,161.187894,5.503648844,accepted,S
GNSS-C020-P-D01-W003-2,C020,2023-05-16,P-D01-W003,2,dual_frequency_synthetic_class,120,3.960010642,2.647533483,11,fixed,161.1854352,4.925088747,accepted,S
GNSS-C020-P-H01-REF-A-1,C020,2023-05-16,P-H01-REF-A,1,dual_frequency_synthetic_class,65,4.060926163,2.459723107,9,fixed,159.9265178,4.736662127,accepted,S
GNSS-C020-P-H01-REF-A-2,C020,2023-05-16,P-H01-REF-A,2,dual_frequency_synthetic_class,47,1.785425201,1.428634883,13,fixed,159.9254858,3.192874908,accepted,S
GNSS-C020-P-H01-W002-1,C020,2023-05-16,P-H01-W002,1,dual_frequency_synthetic_class,101,3.413238635,1.478308337,9,fixed,160.2844997,3.540522125,accepted,S
GNSS-C020-P-H01-W002-2,C020,2023-05-16,P-H01-W002,2,dual_frequency_synthetic_class,98,2.00449226,2.114042065,13,fixed,160.2767484,3.986254879,accepted,S
GNSS-C020-P-H01-W007-1,C020,2023-05-16,P-H01-W007,1,dual_frequency_synthetic_class,66,6.569410733,2.763865706,10,fixed,162.1663928,5.522746209,accepted,S
