sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,n_history,last_settlement_mm,last_rate_mm_y,mean_last_3_rates_mm_y,std_last_3_rates_mm_y,recent_acceleration_mm_y2,current_standard_uncertainty_mm,days_since_previous_observation,forecast_horizon_days,current_campaign_type,missing_campaigns_since_previous,profile_mean_settlement_mm,profile_mean_rate_mm_y,profile_rate_std_mm_y,profile_n_observed,chainage_m,chainage_normalized_profile,kzt,kzt__standard_uncertainty,kzt__donor_distance_m,kzt__provenance,ko,ko__standard_uncertainty,ko__donor_distance_m,ko__provenance,seismic_energy_J_m2,seismic_energy_J_m2__standard_uncertainty,seismic_energy_J_m2__donor_distance_m,seismic_energy_J_m2__provenance,fill_density,fill_density__standard_uncertainty,fill_density__donor_distance_m,fill_density__provenance,fault_distance_m,fault_distance_m__standard_uncertainty,fault_distance_m__donor_distance_m,fault_distance_m__provenance,lithology,lithology__standard_uncertainty,lithology__donor_distance_m,lithology__provenance,terrain_TRI_relative,terrain_TRI_relative__standard_uncertainty,terrain_TRI_relative__donor_distance_m,terrain_TRI_relative__provenance,terrain_roughness_relative,terrain_roughness_relative__standard_uncertainty,terrain_roughness_relative__donor_distance_m,terrain_roughness_relative__provenance
P-H07-W006::C018::C020,P-H07-W006,P-H07,C018,2022-10-18,C020,2023-05-16,train,6,104.4787014,17.77183022,18.24677622,3.640154475,-12.21847862,1.026041869,154,210,full,1,160.6643553,13.46450858,15.17172319,8,406.6065097,0.6417289371,0.2832402235,0.088,150,R,0.4899856712,0.035,100,R,7.5,1.2,0,D,0.4380165339,0.08,23.68703889,C/R,234.8947038,25,23.68703889,C/R,sylvinite,,0,D,,0.1,23.68703889,C/R,,0.1,23.68703889,C/R
P-H07-W006::C020::C022,P-H07-W006,P-H07,C020,2023-05-16,C022,2023-11-07,train,7,116.1570547,20.31199308,20.3357729,2.10322572,4.418068976,0.8584884315,210,175,full,1,158.3797617,15.08853252,14.30558548,9,406.6065097,0.6417289371,0.2832402235,0.088,150,R,0.4899856712,0.035,100,R,7.5,1.2,0,D,0.4380165339,0.08,23.68703889,C/R,234.8947038,25,23.68703889,C/R,sylvinite,,0,D,,0.1,23.68703889,C/R,,0.1,23.68703889,C/R
P-H07-W006::C022::C024,P-H07-W006,P-H07,C022,2023-11-07,C024,2024-05-14,validation,8,125.2293384,18.93515226,19.00632518,1.038237619,-2.873663482,0.9395589348,175,189,full,1,164.1493807,12.0420189,13.09670344,9,406.6065097,0.6417289371,0.2832402235,0.088,150,R,0.4899856712,0.035,100,R,7.5,1.2,0,D,0.4380165339,0.08,23.68703889,C/R,234.8947038,25,23.68703889,C/R,sylvinite,,0,D,,0.1,23.68703889,C/R,,0.1,23.68703889,C/R
P-H07-W006::C024::C027,P-H07-W006,P-H07,C024,2024-05-14,C027,2025-07-22,test,9,136.4830847,21.74831117,20.33181883,1.148552875,5.436541228,0.8887620074,189,434,full,1,171.9068522,14.99162163,14.21923065,9,406.6065097,0.6417289371,0.2832402235,0.088,150,R,0.4899856712,0.035,100,R,7.5,1.2,0,D,0.4380165339,0.08,23.68703889,C/R,234.8947038,25,23.68703889,C/R,sylvinite,,0,D,,0.1,23.68703889,C/R,,0.1,23.68703889,C/R
P-H07-W006::C027::C029,P-H07-W006,P-H07,C027,2025-07-22,C029,2025-11-04,test,10,159.3418026,19.2376653,19.97370958,1.260895619,-2.112934107,0.7266190615,434,105,full,2,187.4173515,13.05347894,13.66058615,9,406.6065097,0.6417289371,0.2832402235,0.088,150,R,0.4899856712,0.035,100,R,7.5,1.2,0,D,0.4380165339,0.08,23.68703889,C/R,234.8947038,25,23.68703889,C/R,sylvinite,,0,D,,0.1,23.68703889,C/R,,0.1,23.68703889,C/R
P-H07-W007::C005::C007,P-H07-W007,P-H07,C005,2019-05-14,C007,2019-11-05,train,3,23.87351242,9.520793852,10.83413461,1.313340763,-4.568549653,1.120142432,210,175,full,1,101.7283305,18.58714999,26.30798157,8,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C007::C008,P-H07-W007,P-H07,C007,2019-11-05,C008,2020-04-21,train,4,28.72582692,10.12747356,10.59858093,1.122889302,1.266227213,0.6841694348,175,168,full,1,102.9942486,16.93435026,22.1172611,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C008::C012,P-H07-W007,P-H07,C008,2020-04-21,C012,2021-05-18,train,5,34.63998761,12.85801899,10.8354288,1.451474738,5.936498328,0.716893739,168,392,full,0,117.4522036,16.73164645,19.94380952,8,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C012::C014,P-H07-W007,P-H07,C012,2021-05-18,C014,2021-11-02,train,6,48.19425283,12.62932493,11.87160583,1.236816686,-0.2130880223,0.7217568932,392,168,full,2,129.0469919,16.9901002,17.25843791,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C014::C020,P-H07-W007,P-H07,C014,2021-11-02,C020,2023-05-16,train,7,51.44822778,7.074490185,10.8539447,2.674108272,-12.0768059,0.7130588397,168,560,full,1,134.1195343,11.02825072,15.51526085,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C020::C022,P-H07-W007,P-H07,C020,2023-05-16,C022,2023-11-07,train,8,68.37398878,11.03952537,10.24778016,2.335835699,2.586123393,0.8351872852,560,175,full,5,158.3797617,15.08853252,14.30558548,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C022::C024,P-H07-W007,P-H07,C022,2023-11-07,C024,2024-05-14,validation,9,73.72480917,11.16792656,9.760647369,1.900123159,0.2679916292,0.9164802312,175,189,full,1,164.1493807,12.0420189,13.09670344,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C024::C027,P-H07-W007,P-H07,C024,2024-05-14,C027,2025-07-22,test,10,81.30958885,14.6578877,12.28844654,1.676267736,6.744488409,0.8643637348,189,434,full,1,171.9068522,14.99162163,14.21923065,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-H07-W007::C027::C029,P-H07-W007,P-H07,C027,2025-07-22,C029,2025-11-04,test,11,93.25460933,10.05280814,11.9595408,1.961577474,-3.875588274,0.7089569164,434,105,full,2,187.4173515,13.05347894,13.66058615,9,479.012611,0.7031414281,0.2832402235,0.08166192273,110.3870171,R,0.6030504382,0.03392608713,84.65838753,R,7.5,2.637677898,39.61298292,R,0.5619834661,0.08,19.14095754,C/R,195.2900421,25,19.14095754,C/R,sylvinite,,0,D,,0.1,19.14095754,C/R,,0.1,19.14095754,C/R
P-V01-W001::C003::C004,P-V01-W001,P-V01,C003,2018-10-16,C004,2019-02-12,train,3,56.46211625,31.1488146,27.05643779,4.092376807,30.50491079,0.7371197884,98,119,full,0,181.4604829,42.39783183,31.70244979,8,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C004::C005,P-V01-W001,P-V01,C004,2019-02-12,C005,2019-05-14,train,4,65.07064123,26.42238444,26.84508668,3.354753425,-14.50696317,0.6995209179,119,91,focused,0,79.82326384,30.61909062,28.14026665,7,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C005::C007,P-V01-W001,P-V01,C005,2019-05-14,C007,2019-11-05,train,5,73.6916678,34.60252696,30.72457533,3.352975507,32.83293467,0.7371532778,91,175,full,0,188.6118491,40.61502371,26.20122695,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C007::C008,P-V01-W001,P-V01,C007,2019-11-05,C008,2020-04-21,train,6,91.02342633,36.17385603,32.39958914,4.274926962,3.279588237,0.7385155054,175,168,full,1,206.2961417,36.90964484,25.51315146,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C008::C010,P-V01-W001,P-V01,C008,2020-04-21,C010,2020-10-20,train,7,106.1685174,32.92705074,34.56781124,1.325729992,-7.058902552,0.7530124719,168,182,full,0,222.3038301,34.80242983,22.31101984,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C010::C012,P-V01-W001,P-V01,C010,2020-10-20,C012,2021-05-18,train,8,122.4579733,32.69078983,33.93056553,1.589175674,-0.4741445097,0.8902533744,182,210,full,1,221.4848,28.15259115,17.46814306,8,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C012::C014,P-V01-W001,P-V01,C012,2021-05-18,C014,2021-11-02,train,9,140.0466761,30.59177959,32.06987339,1.049611279,-3.650778513,0.7164102732,210,168,full,1,252.0049702,26.190937,16.27717968,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C014::C016,P-V01-W001,P-V01,C014,2021-11-02,C016,2022-05-17,train,10,153.8057106,29.91361513,31.06539485,1.182203699,-1.474402196,0.7177419715,168,196,full,1,263.6262742,25.26596011,15.92938643,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C016::C018,P-V01-W001,P-V01,C016,2022-05-17,C018,2022-10-18,train,11,171.9640366,33.83841113,31.44793528,1.712845162,7.313937433,0.7029270976,196,154,full,1,257.1186465,21.87630031,15.3935871,8,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C018::C022,P-V01-W001,P-V01,C018,2022-10-18,C022,2023-11-07,train,12,188.210466,38.53252156,34.09484927,3.523322994,11.13327165,0.7171652361,154,385,full,1,287.1793291,25.89575336,15.34816652,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C022::C024,P-V01-W001,P-V01,C022,2023-11-07,C024,2024-05-14,validation,13,220.7139681,30.83611466,34.40234911,3.167247944,-7.301591216,0.7002643546,385,189,full,3,309.110711,18.731833,14.61824154,9,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C024::C027,P-V01-W001,P-V01,C024,2024-05-14,C027,2025-07-22,test,14,236.5863258,30.67396116,33.34753246,3.666938541,-0.3133680825,1.443620842,189,434,full,1,334.4094483,21.96333566,13.64811635,8,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W001::C027::C029,P-V01-W001,P-V01,C027,2025-07-22,C029,2025-11-04,test,15,274.621894,32.01034859,31.1734748,0.5954503842,1.124690114,0.7394128378,434,105,full,2,350.5622391,17.49849477,13.58504451,8,0,0.2682978173,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,18.48771246,C/R,196.5531401,25,18.48771246,C/R,carnallite,,0,D,,0.1,18.48771246,C/R,,0.1,18.48771246,C/R
P-V01-W002::C004::C005,P-V01-W002,P-V01,C004,2019-02-12,C005,2019-05-14,train,3,59.7319662,28.57609594,29.37713103,0.8010350855,-2.696572027,0.7343308884,217,91,focused,1,79.82326384,30.61909062,28.14026665,7,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C005::C007,P-V01-W002,P-V01,C005,2019-05-14,C007,2019-11-05,train,4,68.95558261,37.02116364,31.9251419,3.662306686,33.89627446,0.7659288404,91,175,full,0,188.6118491,40.61502371,26.20122695,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C007::C008,P-V01-W002,P-V01,C007,2019-11-05,C008,2020-04-21,train,5,86.44631668,36.50566069,34.03430676,3.865271427,-1.075928288,0.7673974168,175,168,full,1,206.2961417,36.90964484,25.51315146,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C008::C010,P-V01-W002,P-V01,C008,2020-04-21,C010,2020-10-20,train,6,102.4319753,34.75453469,36.09378634,0.9700969244,-3.807135561,0.7786841031,168,182,full,0,222.3038301,34.80242983,22.31101984,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C010::C012,P-V01-W002,P-V01,C010,2020-10-20,C012,2021-05-18,train,7,120.3467832,35.95265703,35.73761747,0.730886258,2.404473554,0.9182974565,182,210,full,1,221.4848,28.15259115,17.46814306,8,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C012::C014,P-V01-W002,P-V01,C012,2021-05-18,C014,2021-11-02,train,8,137.5129869,29.85693283,33.52137485,2.636914329,-10.60220602,0.7481723266,210,168,full,1,252.0049702,26.190937,16.27717968,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C014::C016,P-V01-W002,P-V01,C014,2021-11-02,C016,2022-05-17,train,9,154.3894137,36.69116005,34.16691664,3.062495386,14.85834221,0.745756831,168,196,full,1,263.6262742,25.26596011,15.92938643,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C016::C018,P-V01-W002,P-V01,C016,2022-05-17,C018,2022-10-18,train,10,171.5819842,32.03870597,32.86226628,2.85018761,-8.669943132,0.7347884306,196,154,full,1,257.1186465,21.87630031,15.3935871,8,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C018::C020,P-V01-W002,P-V01,C018,2022-10-18,C020,2023-05-16,train,11,188.3071151,39.66788351,36.13258318,3.13954281,18.09452661,0.7455895129,154,210,full,1,287.1793291,25.89575336,15.34816652,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C020::C022,P-V01-W002,P-V01,C020,2023-05-16,C022,2023-11-07,train,12,208.4242685,34.98947751,35.56535566,3.14110535,-8.137084718,0.7361828654,210,175,full,1,311.9103665,21.49744878,14.19902986,8,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C022::C024,P-V01-W002,P-V01,C022,2023-11-07,C024,2024-05-14,validation,13,223.184623,30.80696841,35.15477648,3.619341278,-8.729494004,0.7353476553,175,189,full,1,309.110711,18.731833,14.61824154,9,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W002::C024::C029,P-V01-W002,P-V01,C024,2024-05-14,C029,2025-11-04,test,14,241.1349826,34.68978227,33.4954094,1.904948036,7.50369188,1.509807491,189,539,full,1,334.4094483,21.96333566,13.64811635,8,104.4516584,0.348366823,0.587150838,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8842975497,0.08,12.51948061,C/R,171.4393432,25,12.51948061,C/R,carnallite,,0,D,,0.1,12.51948061,C/R,,0.1,12.51948061,C/R
P-V01-W003::C003::C004,P-V01-W003,P-V01,C003,2018-10-16,C004,2019-02-12,train,3,67.56587114,46.51534859,46.50623423,0.009114360741,0.067939189,0.7785769057,98,119,full,0,181.4604829,42.39783183,31.70244979,8,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C004::C005,P-V01-W003,P-V01,C004,2019-02-12,C005,2019-05-14,train,4,79.70640783,37.26328591,43.42525146,4.357173976,-28.39761254,0.7560012679,119,91,focused,0,79.82326384,30.61909062,28.14026665,7,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C005::C007,P-V01-W003,P-V01,C005,2019-05-14,C007,2019-11-05,train,5,90.80260718,44.53721775,42.77195075,3.978047396,29.195644,0.7830180806,91,175,full,0,188.6118491,40.61502371,26.20122695,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C007::C008,P-V01-W003,P-V01,C007,2019-11-05,C008,2020-04-21,train,6,109.8920791,39.84245488,40.54765285,3.011145876,-9.798640793,0.784677301,175,168,full,1,206.2961417,36.90964484,25.51315146,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C008::C009,P-V01-W003,P-V01,C008,2020-04-21,C009,2020-06-02,train,7,125.2820808,33.45951276,39.27972846,4.539925312,-13.87720006,0.7931309698,168,42,full,0,222.3038301,34.80242983,22.31101984,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C009::C010,P-V01-W003,P-V01,C009,2020-06-02,C010,2020-10-20,train,8,128.5584727,28.49290799,33.93162521,4.645443738,-43.1917236,0.9390856868,42,140,focused,0,258.7686258,23.91070876,22.57161187,7,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C010::C012,P-V01-W003,P-V01,C010,2020-10-20,C012,2021-05-18,train,9,139.797347,29.32142036,30.4246137,2.172489723,2.161529589,0.9316817463,140,210,full,0,221.4848,28.15259115,17.46814306,8,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C012::C014,P-V01-W003,P-V01,C012,2021-05-18,C014,2021-11-02,train,10,153.3600852,23.58947679,27.13460171,2.529498136,-9.969487566,0.767445056,210,168,full,1,252.0049702,26.190937,16.27717968,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C014::C016,P-V01-W003,P-V01,C014,2021-11-02,C016,2022-05-17,train,11,164.0420864,23.22381497,25.37823737,2.792244757,-0.7949879601,0.7609073193,168,196,full,1,263.6262742,25.26596011,15.92938643,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C016::C018,P-V01-W003,P-V01,C016,2022-05-17,C018,2022-10-18,train,12,174.1298636,18.79877866,21.87069014,2.177293007,-8.246145484,0.7533561413,196,154,full,1,257.1186465,21.87630031,15.3935871,8,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C018::C020,P-V01-W003,P-V01,C018,2022-10-18,C020,2023-05-16,train,13,183.2536509,21.63937228,21.2206553,1.830615476,6.737187149,0.7611650262,154,210,full,1,287.1793291,25.89575336,15.34816652,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C020::C022,P-V01-W003,P-V01,C020,2023-05-16,C022,2023-11-07,train,14,192.9676201,16.8953679,19.11117295,1.949288252,-8.251179046,0.7600411916,210,175,full,1,311.9103665,21.49744878,14.19902986,8,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C022::C027,P-V01-W003,P-V01,C022,2023-11-07,C027,2025-07-22,test,15,197.6409042,9.753811369,16.09618385,4.885056185,-14.9054487,0.7573721254,175,623,full,1,309.110711,18.731833,14.61824154,9,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
P-V01-W003::C027::C029,P-V01-W003,P-V01,C027,2025-07-22,C029,2025-11-04,test,16,218.6676466,12.32747623,12.9922185,2.953175594,1.508878156,0.7744193617,623,105,full,4,350.5622391,17.49849477,13.58504451,8,221.7446559,0.4382795522,0.5737430168,0.032,0,D,0.3879888268,0.014,0,D,27.5,1.2,0,D,0.8347107172,0.08,22.88379061,C/R,79.97306162,25,22.88379061,C/R,carnallite,,0,D,,0.1,22.88379061,C/R,,0.1,22.88379061,C/R
